Bill-of-Lading Key,Bill-of-Lading Number,Issued Date,Consignor Key,Consignee Key,Foreign Transporter Key,Foreign Consolidator Key,Courier Key,Domestic Transporter Key,Domestic Consolidator Key,Ship Mode,Place of Receipt Key,Place of Delivery Key,Port of Loading Key,Port of Discharge Key,Commodity Key,Container Key,Incoterm,Expected Tariffs,Actual Tariffs
,,,2648,117,3126,3126,4712,4580,3297,,2648,117,1795,3829,,,,,
,,,2363,4434,3939,3447,3447,3673,3511,,2363,8704,2598,1481,,,,,
,,,3674,4491,3444,3261,4627,3579,3923,,7944,8761,859,2200,,,,,
,,,1400,2506,4518,3150,3868,3133,4232,,1400,2506,1714,1952,,,,,
,,,859,626,3386,4633,3359,3418,3295,,859,626,2494,3832,,,,,
,,,3295,759,4024,3649,3317,3446,3742,,7565,759,1164,3833,,,,,
,,,2156,1064,3870,4788,4976,4287,4966,,2156,1064,2333,3835,,,,,
,,,1733,2911,3995,4908,3995,4857,3520,,1733,2911,2385,673,,,,,
,,,1837,2660,4454,3289,4634,4890,3128,,1837,2660,2653,1951,,,,,
,,,2772,840,3486,4519,4005,4932,3548,,2772,840,2653,671,,,,,
,,,1672,441,3775,4677,4437,3441,3253,,1672,441,2092,183,,,,,
,,,4499,2658,4353,3400,3696,4528,3092,,8769,2658,2080,233,,,,,
,,,2363,1286,3942,3890,3890,4635,4750,,2363,1286,390,1481,,,,,
,,,2076,1314,4958,3272,3272,4086,4632,,2076,1314,2368,233,,,,,
,,,2363,644,4725,3685,4505,3163,4150,,2363,644,3085,1482,,,,,
,,,3847,2448,3029,3955,4465,4541,4969,,8117,2448,3154,233,,,,,
,,,859,2074,3345,3345,4097,3644,3295,,859,2074,3355,3828,,,,,
,,,2363,663,4411,4245,4695,4878,3742,,2363,663,2064,1482,,,,,
,,,2426,3912,4599,4960,3912,4717,3856,,2426,8182,36,3826,,,,,
,,,1400,75,4986,4986,3729,4702,3414,,1400,75,1014,1950,,,,,
,,,2156,2265,3922,4380,3705,3446,4821,,2156,2265,127,3831,,,,,
,,,470,1109,4261,3163,3467,4279,3340,,470,1109,199,668,,,,,
,,,4499,244,4650,4110,3014,3130,4090,,8769,244,1600,233,,,,,
,,,4193,2125,4915,4216,3165,4424,4962,,8463,2125,2858,3822,,,,,
,,,3847,2476,3481,3556,3481,4971,3677,,8117,2476,1028,233,,,,,
,,,2363,2446,4305,3647,4913,4343,4086,,2363,2446,892,1481,,,,,
,,,2363,2448,3808,3955,3826,4906,4670,,2363,2448,3155,1481,,,,,
,,,456,2627,4074,3882,4536,4159,3437,,456,2627,1599,3828,,,,,
,,,2156,3153,3118,4451,3857,4287,3751,,2156,7423,63,3829,,,,,
,,,3251,1989,4290,3753,4656,4530,4120,,7521,1989,389,670,,,,,
,,,2344,1833,3711,3442,4724,4287,3054,,2344,1833,392,3834,,,,,
,,,2363,1401,4268,4268,3081,4067,3992,,2363,1401,2488,1482,,,,,
,,,3417,2244,3814,4633,3299,3469,3045,,7687,2244,2494,670,,,,,
,,,3828,1156,4174,4456,4536,4426,3856,,8098,1156,186,3828,,,,,
,,,2363,104,3745,4318,3036,4350,3346,,2363,104,1261,1482,,,,,
,,,2097,2448,4324,3955,4376,4717,3828,,2097,2448,3156,3824,,,,,
,,,1398,2244,3143,3386,4376,4558,3178,,1398,2244,2494,670,,,,,
,,,632,512,4048,4482,4181,3130,3996,,632,512,2369,233,,,,,
,,,1219,429,4214,3391,4214,3428,3054,,1219,429,524,3831,,,,,
,,,2535,3843,3582,4456,4401,3224,4593,,2535,8113,186,671,,,,,
,,,923,4174,4174,4456,3763,4857,3045,,923,8444,186,670,,,,,
,,,1308,2512,3471,3151,4202,4281,3994,,1308,2512,1296,233,,,,,
,,,671,692,4384,4384,4018,4684,3709,,671,692,2249,671,,,,,
,,,2616,2448,4519,3955,4606,4408,3756,,2616,2448,3155,672,,,,,
,,,318,1674,4443,3715,4691,4674,3017,,318,1674,2840,672,,,,,
,,,2363,2430,4659,3085,3529,4447,4373,,2363,2430,3002,1481,,,,,
,,,456,1200,4113,4113,4424,3742,4966,,456,1200,2858,3826,,,,,
,,,2363,1551,3560,4076,3243,4482,3544,,2363,1551,2599,1481,,,,,
,,,2819,435,3326,3103,4672,3001,3349,,2819,435,2552,3826,,,,,
,,,2027,630,4429,3261,3777,3970,3414,,2027,630,203,1952,,,,,
,,,3394,736,3075,3075,3075,3441,4357,,7664,736,2796,183,,,,,
,,,4232,2478,4643,3314,3667,4538,4535,,8502,2478,2368,1952,,,,,
,,,2363,1910,4703,3932,4775,3862,3863,,2363,1910,2599,1482,,,,,
,,,1346,2019,4675,4789,3443,4704,3885,,1346,2019,4215,671,,,,,
,,,2147,53,3669,3669,3278,4890,3667,,2147,53,803,1952,,,,,
,,,2363,885,4378,4378,3490,4915,3425,,2363,885,2507,1482,,,,,
,,,2069,2265,3023,4157,4905,4091,4458,,2069,2265,127,673,,,,,
,,,1516,872,3318,3318,4935,4201,3836,,1516,872,4270,672,,,,,
,,,3464,355,3075,3075,3987,3211,4010,,7734,355,2796,233,,,,,
,,,424,2265,4423,3077,3963,4323,3164,,424,2265,128,671,,,,,
,,,2363,695,3711,3468,4753,3649,3778,,2363,695,392,1481,,,,,
,,,2336,525,3089,4802,4659,4287,3446,,2336,525,4193,3824,,,,,
,,,2545,320,4113,4216,4138,4786,4368,,2545,320,2858,671,,,,,
,,,76,2709,4001,4998,4717,4455,4966,,76,2709,2256,3834,,,,,
,,,2363,3345,3345,3157,4880,3538,4509,,2363,7615,3355,1481,,,,,
,,,3957,104,3745,4318,4574,3869,4696,,8227,104,1261,671,,,,,
,,,2176,3148,3189,4615,4331,3807,4050,,2176,7418,1600,671,,,,,
,,,4159,1481,3526,3524,4832,3428,4966,,8429,1481,3360,3828,,,,,
,,,4424,203,4410,3077,3214,4536,4455,,8694,203,2599,3828,,,,,
,,,546,948,4168,3508,3467,3408,4480,,546,948,1692,2200,,,,,
,,,2017,361,4305,4907,3381,4175,4622,,2017,361,892,671,,,,,
,,,45,4350,3430,3442,3587,3723,4535,,45,8620,391,1953,,,,,
,,,2363,2588,4452,3118,4998,3526,4440,,2363,2588,284,1481,,,,,
,,,4255,1685,4986,4986,3729,3483,4741,,8525,1685,1014,672,,,,,
,,,1176,1076,3587,3917,3588,4006,4799,,1176,1076,392,672,,,,,
,,,4033,1857,3113,3113,4695,3636,4143,,8303,1857,1415,233,,,,,
,,,4821,1237,4022,3679,4054,3644,3742,,9091,1237,4250,3827,,,,,
,,,930,3463,3514,3346,4018,4740,4598,,930,7733,999,671,,,,,
,,,4159,657,4357,4142,4717,3001,4455,,8429,657,183,3829,,,,,
,,,2363,3142,4710,3549,4324,3974,3132,,2363,7412,2743,1481,,,,,
,,,3507,2122,4399,4318,3469,4349,3078,,7777,2122,1261,672,,,,,
,,,2076,2614,3314,3759,3895,4355,4311,,2076,2614,2368,233,,,,,
,,,2149,872,3318,3318,4473,4424,3742,,2149,872,4270,3832,,,,,
,,,1058,2942,4926,3114,3293,3331,3338,,1058,2942,3067,670,,,,,
,,,1708,692,4384,4384,4384,4190,3321,,1708,692,2249,671,,,,,
,,,4304,547,4443,4443,4851,3967,4586,,8574,547,2841,233,,,,,
,,,4821,2795,3385,4616,4553,3437,4821,,9091,2795,2840,3826,,,,,
,,,2363,1442,3544,3182,3392,3853,4943,,2363,1442,2044,1481,,,,,
,,,998,1363,3391,3391,4214,3512,3885,,998,1363,524,672,,,,,
,,,1817,1614,3990,4128,4128,4314,3408,,1817,1614,1741,2200,,,,,
,,,976,1492,4710,3170,3317,4455,4821,,976,1492,2744,3827,,,,,
,,,2641,2125,4915,4113,4113,3825,4155,,2641,2125,2859,2200,,,,,
,,,586,637,4170,4062,3772,4952,4323,,586,637,3355,673,,,,,
,,,1189,2792,4599,3728,4046,4159,4776,,1189,2792,2744,3827,,,,,
,,,3748,4121,3921,4822,3450,3483,4279,,8018,8391,1685,671,,,,,
,,,1209,2330,4644,4644,4276,4159,4776,,1209,2330,3185,3824,,,,,
,,,3295,2448,4159,3955,4635,4717,4776,,7565,2448,3155,3830,,,,,
,,,685,4532,3971,3118,3153,3377,4691,,685,8802,63,670,,,,,
,,,1733,238,3812,3437,4279,4255,3257,,1733,238,3057,669,,,,,
,,,225,2448,3532,3955,3062,4061,4586,,225,2448,3155,233,,,,,
,,,1283,1165,4360,4142,3742,3418,3295,,1283,1165,183,3829,,,,,
,,,942,3035,3532,4387,3035,3644,4536,,942,7305,3057,3828,,,,,
,,,2500,3463,3514,3514,4424,4580,4424,,2500,7733,999,3827,,,,,
,,,1072,189,3989,4116,4832,4455,4536,,1072,189,2744,3833,,,,,
,,,3877,451,4091,4033,3262,4890,4702,,8147,451,2805,1952,,,,,
,,,2363,783,4341,3693,4046,4286,3956,,2363,783,2744,1482,,,,,
,,,2227,4703,4030,3617,3939,4691,4176,,2227,8973,2598,671,,,,,
,,,3920,3345,3526,4170,4957,4095,3766,,8190,7615,3356,671,,,,,
,,,41,2359,3983,4121,4822,3878,3681,,41,2359,1685,673,,,,,
,,,3828,497,3870,4788,4635,3644,4821,,8098,497,2333,3830,,,,,
,,,256,1652,3386,3359,4376,4997,3090,,256,1652,2494,672,,,,,
,,,4033,1122,3491,3491,3558,3501,4281,,8303,1122,2166,233,,,,,
,,,1147,239,4645,4376,4040,4704,3543,,1147,239,2494,672,,,,,
,,,976,2448,4513,3955,3054,3437,3437,,976,2448,3155,3822,,,,,
,,,4138,17,3692,3983,3921,4222,4569,,8408,17,1685,671,,,,,
,,,3579,1405,4710,3270,4669,4480,4155,,7849,1405,2743,2200,,,,,
,,,4232,155,4489,4026,3678,4835,4316,,8502,155,2636,1951,,,,,
,,,3767,117,3126,3126,4634,4538,3773,,8037,117,1795,1952,,,,,
,,,2344,441,3805,3189,4437,4635,4424,,2344,441,2092,3829,,,,,
,,,1241,3909,3749,3216,4118,4250,3766,,1241,8179,889,671,,,,,
,,,3769,4329,4394,3731,3731,3742,3742,,8039,8599,2280,3828,,,,,
,,,2363,491,3917,3430,3942,3741,4338,,2363,491,391,1481,,,,,
,,,2764,1140,4773,3103,3192,4795,3645,,2764,1140,2552,670,,,,,
,,,3934,926,3319,3659,4061,4528,3886,,8204,926,1600,233,,,,,
,,,4033,361,4305,3647,3449,3998,4797,,8303,361,891,233,,,,,
,,,1219,400,4128,4128,4287,4426,4287,,1219,400,1741,3828,,,,,
,,,3742,4206,3444,4491,3428,4717,4966,,8012,8476,859,3835,,,,,
,,,1837,1294,4724,3468,3592,4538,4829,,1837,1294,391,1953,,,,,
,,,148,67,3908,3549,3380,4401,3943,,148,67,2744,670,,,,,
,,,2433,570,3814,4067,3469,4530,3611,,2433,570,2494,672,,,,,
,,,577,637,3526,3524,3262,3111,3414,,577,637,3357,1952,,,,,
,,,536,677,4757,3391,4678,3566,3162,,536,677,524,671,,,,,
,,,4340,4221,4139,4509,3552,3998,3677,,8610,8491,2042,233,,,,,
,,,3706,3729,3089,4583,3729,4190,3850,,7976,7999,1014,670,,,,,
,,,2363,2579,4362,3098,3720,3521,4555,,2363,2579,2354,1481,,,,,
,,,2363,2694,4399,4318,3252,4474,4680,,2363,2694,1261,1482,,,,,
,,,2500,1753,4905,4974,4626,4832,4776,,2500,1753,2636,3832,,,,,
,,,3695,948,4997,3086,4588,4175,4574,,7965,948,1693,671,,,,,
,,,2686,429,3391,4757,4214,4176,3475,,2686,429,524,668,,,,,
,,,2363,1335,3788,4138,3042,3065,4620,,2363,1335,1404,1481,,,,,
,,,3681,2675,4383,3663,3115,3050,3043,,7951,2675,803,670,,,,,
,,,483,547,4397,4443,4440,4261,3913,,483,547,2841,668,,,,,
,,,2363,4793,4043,4183,3301,3341,3881,,2363,9063,4250,1481,,,,,
,,,2426,3342,3143,4767,4776,4424,4455,,2426,7612,2494,3826,,,,,
,,,2261,2448,4392,3955,3667,3111,4535,,2261,2448,3155,1954,,,,,
,,,2363,2054,3075,3075,4591,4623,3408,,2363,2054,2796,1481,,,,,
,,,4229,2280,3633,3314,3141,4388,4702,,8499,2280,2368,1953,,,,,
,,,1646,1866,4123,3945,3327,4674,4569,,1646,1866,2599,672,,,,,
,,,4714,1324,4675,3443,3101,3559,4602,,8984,1324,4216,669,,,,,
,,,701,3193,4725,3179,3381,3254,4301,,701,7463,3086,670,,,,,
,,,2426,3089,3503,4583,3295,4536,3751,,2426,7359,1015,3833,,,,,
,,,446,1005,3315,3379,3681,3862,4894,,446,1005,1600,671,,,,,
,,,2729,1490,4851,4851,3715,4458,3164,,2729,1490,2840,672,,,,,
,,,4634,211,4204,4465,3271,4229,3667,,8904,211,3085,1952,,,,,
,,,4231,2514,3908,3594,4969,4528,4231,,8501,2514,2744,233,,,,,
,,,4118,1156,4174,3582,3763,3780,3034,,8388,1156,186,673,,,,,
,,,3028,1348,3345,4170,3526,3686,3913,,7298,1348,3355,670,,,,,
,,,3767,562,4233,4583,3729,4229,3773,,8037,562,1015,1952,,,,,
,,,3681,2054,3075,3075,3171,3706,3445,,7951,2054,2796,671,,,,,
,,,18,39,4174,4456,3763,4799,4795,,18,39,186,672,,,,,
,,,3375,4789,4370,4789,3443,4919,3923,,7645,9059,4216,2200,,,,,
,,,2849,3311,3817,3750,4314,4314,3227,,2849,7581,3200,2199,,,,,
,,,884,2265,4644,3922,4061,4348,3449,,884,2265,127,232,,,,,
,,,2363,686,4770,3817,3983,4840,4667,,2363,686,3200,1481,,,,,
,,,4193,2593,3285,3105,4248,3437,4424,,8463,2593,2637,3827,,,,,
,,,4355,1503,3587,3129,3987,3092,4311,,8625,1503,393,233,,,,,
,,,2363,1199,3386,4376,4795,4645,3009,,2363,1199,2494,1481,,,,,
,,,2879,320,4113,4113,3028,3411,3343,,2879,320,2858,670,,,,,
,,,4658,3360,3690,4950,3615,3091,3721,,8928,7630,2744,670,,,,,
,,,2360,2474,4235,3927,3723,4229,4634,,2360,2474,392,1953,,,,,
,,,1219,765,3961,3554,3317,3644,3437,,1219,765,1600,3833,,,,,
,,,2432,2163,3245,4755,3269,4222,4321,,2432,2163,3002,670,,,,,
,,,3742,4399,4399,4318,4100,4962,4776,,8012,8669,1261,3830,,,,,
,,,1291,1873,3989,3693,3054,3001,4966,,1291,1873,2744,3825,,,,,
,,,4097,3371,3931,3949,4426,3001,3437,,8367,7641,172,3828,,,,,
,,,2363,1975,4452,3561,3101,3697,4589,,2363,1975,285,1481,,,,,
,,,3295,2265,4851,3217,3678,3446,4821,,7565,2265,127,3825,,,,,
,,,2418,4742,3946,4111,4689,3475,3943,,2418,9012,2744,669,,,,,
,,,76,1132,4805,4257,3054,3418,3437,,76,1132,16,3832,,,,,
,,,456,2446,4305,3647,4907,4287,3437,,456,2446,892,3825,,,,,
,,,1115,1193,3519,4436,3464,3998,3886,,1115,1193,2907,234,,,,,
,,,2363,626,3342,3359,4376,4095,3918,,2363,626,2494,1482,,,,,
,,,233,3814,3143,4376,3342,4919,4981,,233,8084,2494,2200,,,,,
,,,2363,1348,3526,3157,4957,3478,3370,,2363,1348,3356,1481,,,,,
,,,1209,4767,4067,4067,3359,4962,3054,,1209,9037,2494,3832,,,,,
,,,1605,2265,3682,3325,3275,4715,4726,,1605,2265,127,670,,,,,
,,,981,464,3528,3545,4914,4047,3606,,981,464,4,669,,,,,
,,,3967,665,3914,4570,4758,3677,3761,,8237,665,2055,232,,,,,
,,,3378,2280,4482,4037,3044,3703,4894,,7648,2280,2368,672,,,,,
,,,852,360,4489,4898,3171,4353,3588,,852,360,2637,670,,,,,
,,,2363,2885,4360,4357,3441,3491,3095,,2363,2885,183,1481,,,,,
,,,1597,1429,4752,4257,3689,3581,3761,,1597,1429,191,233,,,,,
,,,1890,601,3633,4037,3853,4932,3164,,1890,601,2369,669,,,,,
,,,3748,1071,3126,3126,4234,3093,3888,,8018,1071,1795,671,,,,,
,,,2156,1193,3519,3519,4832,4308,3054,,2156,1193,2907,3831,,,,,
,,,2336,547,3992,4045,4851,3418,3054,,2336,547,2841,3831,,,,,
,,,3079,304,4258,3692,3243,4735,4120,,7349,304,936,669,,,,,
,,,3034,532,4532,3118,3606,4997,3642,,7304,532,63,671,,,,,
,,,383,2488,4384,4384,4384,4075,3017,,383,2488,2249,674,,,,,
,,,285,2056,3936,4042,3563,4348,4797,,285,2056,63,233,,,,,
,,,1189,1645,4241,3274,4780,4717,4962,,1189,1645,2369,3825,,,,,
,,,2156,1132,4257,3717,4669,3437,3297,,2156,1132,16,3826,,,,,
,,,3388,2902,3992,3599,4811,4847,4593,,7658,2902,2813,672,,,,,
,,,2363,3623,3915,3977,4775,3039,3756,,2363,7893,1164,1482,,,,,
,,,4890,1063,3513,3733,3655,4890,4535,,9160,1063,2142,1952,,,,,
,,,465,3226,4524,3226,4524,3338,3906,,465,7496,2948,670,,,,,
,,,1672,1142,3214,3911,4366,3441,4357,,1672,1142,2599,183,,,,,
,,,2363,4397,4064,4443,3858,4531,3873,,2363,8667,2840,1481,,,,,
,,,1209,3226,4524,3284,4888,3742,3828,,1209,7496,2948,3831,,,,,
,,,225,2871,3444,4627,3563,4541,3501,,225,2871,859,233,,,,,
,,,2852,4590,4290,3183,3753,4426,4455,,2852,8860,392,3828,,,,,
,,,2363,441,4090,3902,4437,4348,3497,,2363,441,2092,1481,,,,,
,,,3253,1886,4509,4917,4142,4360,4357,,7523,1886,2042,183,,,,,
,,,1282,1406,4056,3072,4408,4222,4598,,1282,1406,63,671,,,,,
,,,2500,2728,4048,4482,4888,4455,4424,,2500,2728,2368,3826,,,,,
,,,2363,1950,3641,3972,3972,4100,4851,,2363,1950,2142,1482,,,,,
,,,2363,1408,3345,4170,3363,3993,3515,,2363,1408,3356,1481,,,,,
,,,2363,999,3989,3905,3951,3637,3950,,2363,999,2744,1482,,,,,
,,,4340,1116,3883,3865,3464,4385,4566,,8610,1116,3200,233,,,,,
,,,1102,2881,3005,4937,4674,4294,3766,,1102,2881,2599,669,,,,,
,,,2819,1806,3560,3368,4807,4287,4580,,2819,1806,2598,3830,,,,,
,,,2786,2080,4167,4167,4565,4287,4821,,2786,2080,4184,3827,,,,,
,,,2786,361,4034,4907,4907,3644,3751,,2786,361,892,3824,,,,,
,,,2363,472,4902,3182,3392,3702,3655,,2363,472,2044,1483,,,,,
,,,256,3478,3608,3100,4098,4795,3445,,256,7748,2744,672,,,,,
,,,4255,4191,4515,3790,4082,4075,3645,,8525,8461,3085,671,,,,,
,,,2500,2448,3191,3955,4780,4717,4287,,2500,2448,3155,3827,,,,,
,,,2411,1833,4235,3935,4854,4586,4033,,2411,1833,393,234,,,,,
,,,4293,2122,3745,4318,4665,3579,4708,,8563,2122,1261,2199,,,,,
,,,930,4701,4861,3689,3737,3580,3381,,930,8971,2745,673,,,,,
,,,774,4789,4370,4789,3443,4426,4966,,774,9059,4215,3822,,,,,
,,,1817,2537,3513,3972,4708,4919,3631,,1817,2537,2142,2199,,,,,
,,,4542,979,4113,4113,3537,4091,3645,,8812,979,2859,671,,,,,
,,,4598,661,4851,3715,3045,3421,3352,,8868,661,2841,672,,,,,
,,,3579,2265,4354,3830,4740,3618,3227,,7849,2265,128,2200,,,,,
,,,3667,104,4399,4318,3367,3723,3667,,7937,104,1261,1950,,,,,
,,,2363,4849,3551,4282,4282,3075,3289,,2363,9119,274,1481,,,,,
,,,4153,4927,4228,4820,4043,4061,3967,,8423,9197,4250,233,,,,,
,,,561,2837,4978,3614,3788,4348,3636,,561,2837,2744,233,,,,,
,,,774,3528,3528,3545,3545,4580,4287,,774,7798,3,3825,,,,,
,,,2866,32,3870,4788,4776,4455,4776,,2866,32,2333,3832,,,,,
,,,3082,1334,3527,3527,3527,3618,3227,,7352,1334,2102,2199,,,,,
,,,2426,2831,4944,4849,4287,4832,4966,,2426,2831,274,3826,,,,,
,,,774,4733,4043,3643,4780,3428,3418,,774,9003,4250,3837,,,,,
,,,4634,2221,3386,4633,4634,4388,3128,,8904,2221,2494,1952,,,,,
,,,2363,1320,4140,3086,4998,4841,4106,,2363,1320,1164,1482,,,,,
,,,859,2444,4532,4056,3122,4426,3054,,859,2444,63,3828,,,,,
,,,4580,464,3528,3545,4635,3644,3742,,8850,464,4,3825,,,,,
,,,2261,1133,4341,3787,3723,4229,3773,,2261,1133,2744,1952,,,,,
,,,3741,3764,4599,3910,4852,3926,4555,,8011,8034,2744,670,,,,,
,,,2363,2766,3118,3936,3015,4675,3818,,2363,2766,63,1482,,,,,
,,,3295,2476,3481,3556,3317,4426,4962,,7565,2476,1027,3823,,,,,
,,,666,1615,4986,4986,3503,3001,4962,,666,1615,1015,3836,,,,,
,,,2819,245,4390,3098,3720,3437,4424,,2819,245,2354,3830,,,,,
,,,4593,3035,3061,4516,3772,4997,3703,,8863,7305,3057,670,,,,,
,,,76,216,3462,4544,3295,3001,4821,,76,216,1218,3825,,,,,
,,,4581,361,4305,4840,4907,4919,3923,,8851,361,892,2199,,,,,
,,,4714,1551,4744,3077,3321,4006,4598,,8984,1551,2598,672,,,,,
,,,1371,2728,4037,3272,3573,3428,3054,,1371,2728,2368,3819,,,,,
,,,456,1565,3213,3182,3392,4962,3297,,456,1565,2044,3827,,,,,
,,,1072,1206,4508,3855,4074,4888,3856,,1072,1206,1601,3823,,,,,
,,,2426,2448,4659,3955,4112,4832,3828,,2426,2448,3156,3830,,,,,
,,,1072,1363,4757,3391,4888,4888,4424,,1072,1363,524,3827,,,,,
,,,799,3335,4140,4325,4153,3847,3761,,799,7605,1164,233,,,,,
,,,2198,3107,4852,3693,3853,3744,3475,,2198,7377,2744,670,,,,,
,,,2363,3293,3423,4004,3293,3326,3525,,2363,7563,3067,1481,,,,,
,,,1416,2791,3870,4788,3321,4125,4740,,1416,2791,2333,671,,,,,
,,,1477,1433,4305,4840,3043,4363,4892,,1477,1433,892,672,,,,,
,,,4159,2359,3983,4750,4424,4832,4776,,8429,2359,1685,3828,,,,,
,,,1291,276,4511,4974,4511,4424,4962,,1291,276,1226,3823,,,,,
,,,2363,2054,3075,3075,3898,4497,4607,,2363,2054,2796,1481,,,,,
,,,3295,2509,3156,3114,4832,3644,3349,,7565,2509,3067,3832,,,,,
,,,3742,4757,3391,4757,4214,3428,4776,,8012,9027,524,3825,,,,,
,,,386,1410,4517,4436,4717,4635,3446,,386,1410,2907,3831,,,,,
,,,1291,2179,3692,4121,4635,4455,4287,,1291,2179,1685,3828,,,,,
,,,2090,117,3004,3397,4712,4500,4646,,2090,117,1794,670,,,,,
,,,2535,570,3814,3386,3954,3091,4008,,2535,570,2494,673,,,,,
,,,3141,4218,4001,4059,4160,4538,4921,,7411,8488,2256,1951,,,,,
,,,4829,2542,3745,4318,3889,4538,3128,,9099,2542,1261,1952,,,,,
,,,1843,1923,4341,3614,3776,3396,4220,,1843,1923,2744,671,,,,,
,,,2772,4950,4562,4166,3275,3025,4500,,2772,9220,2744,672,,,,,
,,,2344,2095,3115,4442,3349,4455,3297,,2344,2095,803,3828,,,,,
,,,2361,1870,4514,3088,3696,3091,4425,,2361,1870,1164,671,,,,,
,,,4536,2480,4585,4585,4888,4635,3418,,8806,2480,988,3829,,,,,
,,,3295,783,3788,3594,3080,4635,4776,,7565,783,2744,3835,,,,,
,,,2363,172,3633,4482,3968,3179,4239,,2363,172,2369,1482,,,,,
,,,2363,2514,3177,4571,3447,3914,4788,,2363,2514,2744,1481,,,,,
,,,2363,4246,3692,3692,3197,4504,3396,,2363,8516,1685,1481,,,,,
,,,2870,2244,4767,3359,3784,3710,3588,,2870,2244,2494,671,,,,,
,,,2363,2448,4383,3955,4792,4603,3586,,2363,2448,3154,1482,,,,,
,,,2363,1618,3666,3244,3865,4714,4626,,2363,1618,3200,1481,,,,,
,,,2363,3226,4524,3226,3284,3355,3344,,2363,7496,2948,1481,,,,,
,,,4564,927,3983,4121,4180,4715,3321,,8834,927,1685,673,,,,,
,,,4082,3035,3703,3796,3035,4611,4887,,8352,7305,3057,671,,,,,
,,,1871,1989,4724,3890,3054,3644,3418,,1871,1989,391,3823,,,,,
,,,3579,1711,4866,3305,4452,3618,3227,,7849,1711,285,2200,,,,,
,,,2819,2888,3318,3318,4373,4888,4776,,2819,2888,4270,3826,,,,,
,,,2363,3121,4076,3214,4630,3274,3984,,2363,7391,2599,1481,,,,,
,,,2380,2494,4424,3516,4832,4308,3418,,2380,2494,2678,3830,,,,,
,,,2363,656,4913,3818,4780,3492,3967,,2363,656,2235,1481,,,,,
,,,2483,2265,4969,3364,4941,3351,3886,,2483,2265,127,233,,,,,
,,,671,2798,4170,4062,3332,3186,3323,,671,2798,3356,671,,,,,
,,,4243,68,4944,4849,3262,3133,4829,,8513,68,274,1951,,,,,
,,,1733,2221,3694,3359,4323,4952,3164,,1733,2221,2494,671,,,,,
,,,2363,3429,4056,3802,3971,3565,4670,,2363,7699,63,1481,,,,,
,,,4923,2947,4390,4746,3613,3987,4670,,9193,2947,2805,233,,,,,
,,,3769,2054,3075,3075,3075,4717,4821,,8039,2054,2796,3830,,,,,
,,,559,3147,3271,3685,3671,4666,4921,,559,7417,3085,1952,,,,,
,,,2363,3455,4141,4469,3218,3708,4770,,2363,7725,2552,1482,,,,,
,,,1605,2709,4001,3389,3510,3338,3606,,1605,2709,2257,670,,,,,
,,,3856,4123,3568,3899,3054,4308,4424,,8126,8393,2599,3829,,,,,
,,,3847,2256,3753,3935,4975,4181,3060,,8117,2256,392,233,,,,,
,,,3437,3995,3995,3712,4424,4580,4821,,7707,8265,2385,3835,,,,,
,,,2363,1132,3446,4630,3147,3784,4519,,2363,1132,16,1481,,,,,
,,,1871,1165,4357,4357,4357,4536,4580,,1871,1165,183,3830,,,,,
,,,1733,3912,4196,3627,3912,4799,3215,,1733,8182,36,669,,,,,
,,,1030,510,4140,3088,4918,3188,4696,,1030,510,1163,670,,,,,
,,,338,637,3526,3157,4957,3298,3675,,338,637,3352,671,,,,,
,,,2962,601,4241,3314,3895,3606,3218,,2962,601,2368,671,,,,,
,,,2321,2448,3866,3955,4711,3381,4222,,2321,2448,3155,669,,,,,
,,,3906,4524,3284,3226,4122,4889,3607,,8176,8794,2948,671,,,,,
,,,2363,4359,4359,4094,4079,3862,3321,,2363,8629,2436,1482,,,,,
,,,2545,1472,4615,3770,3158,3396,3404,,2545,1472,1600,670,,,,,
,,,424,948,3135,3164,3148,3744,3421,,424,948,1693,671,,,,,
,,,1072,158,3572,3511,4026,4308,4966,,1072,158,2636,3836,,,,,
,,,2426,1454,4429,3614,4536,3446,3349,,2426,1454,203,3824,,,,,
,,,2090,253,4241,3895,4279,3093,3606,,2090,253,2368,673,,,,,
,,,2852,371,4241,3759,3317,4536,3446,,2852,371,2369,3828,,,,,
,,,2436,2233,4354,4165,4097,3644,4536,,2436,2233,2177,3834,,,,,
,,,4829,452,3745,4318,3667,4666,3111,,9099,452,1261,1953,,,,,
,,,2363,4907,4034,3647,4907,3488,3887,,2363,9177,892,1481,,,,,
,,,2363,948,3488,3387,4164,4946,3945,,2363,948,1693,1481,,,,,
,,,2156,355,3075,3075,3297,4962,4536,,2156,355,2796,3826,,,,,
,,,2363,554,3708,4004,3271,4264,4304,,2363,554,3067,1481,,,,,
,,,2027,1304,3914,4734,4388,3111,4921,,2027,1304,1599,1952,,,,,
,,,2372,2423,4324,4673,3170,3721,4799,,2372,2423,2744,670,,,,,
,,,147,1925,3347,4822,4086,3211,3211,,147,1925,1685,233,,,,,
,,,1058,4080,3818,3866,3316,3475,3841,,1058,8350,2235,672,,,,,
,,,2380,161,4915,4113,3165,4159,3295,,2380,161,2859,3828,,,,,
,,,4731,1543,4851,3715,4851,4401,3792,,9001,1543,2841,672,,,,,
,,,4072,1928,3412,3802,3651,4702,4232,,8342,1928,63,1951,,,,,
,,,385,2406,4196,3693,4695,3967,3677,,385,2406,2744,233,,,,,
