Port Key,Address Key,Port Name,Port Type,Port Size,Phone,Fax,800 Number,UN/LOCODE,Email,Website
3301,6302,"""Dundee""","""Seaport""","""Medium""","""44 1382 224121""","""44 1382 200834""",,"""GBDUN""","""matt.north@forthports.co.uk""","""www.forthports.co.uk"""
3302,6303,"""Dunoon""",,,,,,,,
3303,6304,"""Exeter""",,,,,,,,
3304,6305,"""Exmouth""","""Harbor""","""Small""",,,,,,
3305,6306,"""Falmouth""","""Seaport""","""Medium""","""44 1326 312285""","""44 1326 211352""",,"""GBFAL""","""info@falmouthport.co.uk""","""www.falmouthport.co.uk"""
3306,6307,"""Fawley""",,,,,,"""GBFAW""",,
3307,6308,"""Felixstowe""","""Seaport""","""Large""","""44-1394-604500""","""44-1394-604949""",,"""GBFXT""","""enquiries@fdrc.co.uk""","""www.portoffelixstowe.co.uk"""
3308,6309,"""Fishguard""","""Harbor""","""Small""","""44 1348 404406""","""44 1348 404446""",,,,
3309,6310,"""Fleetwood""","""Seaport""","""Small""","""01253 872 323""","""01253 777 549""",,,"""nridehalgh@abports.co.uk""","""www.abports.co.uk/custinfo/ports/fleet.htm"""
3310,6311,"""Folkestone""","""Harbor""","""Small""","""44 1303 254597""","""44 1303 254692""",,,"""harbourmaster@folkestoneharbour.com""","""www.folkestoneharbour.com"""
3311,6312,"""Forth Ports""",,,,,,,,
3312,6313,"""Fosdyke""","""Marina""","""Small""","""44 1205 260240""","""44 1205 260400""",,,,
3313,6314,"""Fraserburgh""","""Harbor""","""Small""","""44 1346 515858""","""44 1346 516641""",,"""GBFRB""","""enquiries@fraserburgh-harbour.co.uk""","""www.fraserburgh-harbour.co.uk"""
3314,6315,"""Garieston""",,,,,,,,
3315,6316,"""Garlieston""",,,,,,,,
3316,6317,"""Girvan""",,,,,,,,
3317,6318,"""Glasgow Apt""",,,,,,,,
3318,6319,"""Glensanda""",,,,,,,,
3319,6320,"""Goole""","""River Port""","""Small""",,,,"""GBGOO""","""mkennerley@abports.co.uk""","""www.abports.co.uk/custinfo/ports/goole.htm"""
3320,6321,"""Gourock""","""Ferry""","""Small""","""44 1475 650100""","""44 1475 650336""",,,,"""www.calmac.co.uk"""
3321,6322,"""Grangemouth""","""Seaport""","""Medium""","""44 1324 668 400""","""44 1324 665106""",,"""GBGRG""","""nik.scott-gray@forthports.co.uk""","""www.forthports.co.uk"""
3322,6323,"""Greenock""","""Seaport""","""Small""","""01475 726171""",,,"""GBGRK""","""andrew.hemphill@clydeport.co.uk""","""www.clydeport.co.uk"""
3323,6324,"""Greenwich""",,,,,,,,
3324,6325,"""Grimsby""","""Harbor""","""Small""","""01472 359 181""","""01472 242 488""",,"""GBGSY""","""npalmer@abports.co.uk""","""www.abports.co.uk/custinfo/ports/grimsby.htm"""
3325,6326,"""Halifax""",,,,,,"""CAHAL""",,
3326,6327,"""Hampton""",,,,,,,,
3327,6328,"""Harwich""","""Seaport""","""Small""","""44 01255 242000""","""44 01255 241400""",,"""GBHRW""","""enquiries@harwich.co.uk""","""www.harwich.co.uk"""
3328,6329,"""Holyhead""","""Harbor""","""Small""","""44 1407 606666""","""44 1407 606659""",,,,
3329,6330,"""Hound Point""",,,,,,,,
3330,6331,"""Howdendyke""",,,,,,,,
3331,6332,"""Hull""","""Harbor""","""Medium""","""01482 327 171""","""01482 608 434""",,"""GBHUL""","""hull@abports.co.uk""","""www.abports.co.uk/custinfo/ports/hull.htm"""
3332,6333,"""Hunterston""","""Harbor""","""Small""","""01475 568181""",,,,"""john.mcguigan@clydeport.co.uk""","""www.clydeport.co.uk"""
3333,6334,"""Hyde""",,,,,,,,
3334,6335,"""Ilford""",,,,,,,,
3335,6336,"""Immingham""","""Harbor""","""Large""","""=+44 (0) 1472 359181""","""=+44 (0) 1472 242488""",,"""GBIMM""","""npalmer@abports.co.uk""","""www.abports.co.uk/custinfo/ports/imm.htm"""
3336,6337,"""Inverness""","""Harbor""","""Small""","""44 1463 715715""","""44 1463 715705""",,"""GBINV""","""hm@invernessharbour.co.uk""","""www.invernessharbour.co.uk"""
3337,6338,"""Ipswich""","""River Port""","""Medium""","""01473 231 010""","""01473 230 914""",,"""GBIPS""","""amacfarlane@abports.co.uk""","""www.abports.co.uk/custinfo/ports/ipswich.htm"""
3338,6339,"""Irvine""","""Harbor""","""Small""",,,,,,
3339,6340,"""Isle Of Grain""",,,,,,,,
3340,6341,"""Isle of Whithorn""",,,,,,,,
3341,6342,"""Kilkeel""","""Harbor""","""Small""","""028 4461 3844""","""028 4461 7128""",,,"""mccaughey@nifha.freeserve.co.uk""","""www.nifha.fsnet.co.uk"""
3342,6343,"""Kilroot""",,,,,,,,
3343,6344,"""Kirkcudbright""",,,,,,,,
3344,6345,"""Kirkwall""",,,,,,,,
3345,6346,"""Knowsley""",,,,,,,,
3346,6347,"""Kyle of Lochalsh""",,,,,,,,
3347,6348,"""Lancaster""","""River Port""","""Small""","""44 1524 751724""","""44 1524 752167""",,"""GBLAN""",,
3348,6349,"""Largs""",,,,,,,,
3349,6350,"""Larne""","""Harbor""","""Small""","""44 028 2887 2100""","""44 028 2887 2209""",,,"""info@portoflarne.co.uk""","""www.portoflarne.co.uk"""
3350,6351,"""Leith""","""Seaport""","""Large""","""44 131 555 8750""","""44 131 555 1212""",,,"""david.macpherson@forthports.co.uk""","""www.forthports.co.uk"""
3351,6352,"""Lerwick""","""Harbor""","""Small""","""44 01595 692991""","""44 01595 693452""",,,"""info@lerwick-harbour.co.uk""","""www.lerwick-harbour.co.uk"""
3352,6353,"""Linton""",,,,,,,,
3353,6354,"""Littlehampton""","""River Port""","""Small""","""44 01903-721215""","""44 01903-739472""",,,"""harbour@littlehampton.org.uk""","""www.littlehampton.org.uk"""
3354,6355,"""Liverpool""","""Seaport""","""Large""","""0151 949 6000""","""0151 949 6300""",,"""GBLIV""",,"""www.merseydocks.co.uk"""
3355,6356,"""Llanarmon""",,,,,,,,
3356,6357,"""Llanddulas""","""Pier, Jetty or Wharf""","""Small""","""44 1492 517564""","""44 1492 512939""",,,,
3357,6358,"""Lochaline""","""Harbor""","""Small""","""44 1967 84207""","""44 1967 84274""",,,,
3358,6359,"""Lochboisdale""",,,,,,,,
3359,6360,"""Loch Gairloch""",,,,,,,,
3360,6361,"""Lochmaddy""","""Pier, Jetty or Wharf""","""Small""","""44 1870 602425""","""44 1870 602988""",,,"""harbourmaster@cne-siar.gov.uk""","""www.cne-siar.gov.uk/harbourmaster"""
3361,6362,"""London""","""River Port""","""Large""","""=+44 20 7743 7900""","""=+44 20 7743 7999""",,"""GBLON""","""marketing@pla.co.uk""","""www.pla.co.uk"""
3362,6363,"""Londonderry""","""River Port""","""Small""","""44 028 7186 0555""","""44 028 7186 1168""",,,"""info@londonderry-port.co.uk""","""www.londonderryport.com"""
3363,6364,"""Looe""",,,,,,,,
3364,6365,"""Lossiemouth""","""Harbor""","""Small""","""44 1343 563355""",,,,,
3365,6366,"""Lowestoft""","""Harbor""","""Small""","""01502 572 286""","""01502 500 032""",,,,"""www.abports.co.uk/custinfo/ports/lowe.htm"""
3366,6367,"""Lybster""",,,,,,,,
3367,6368,"""Lydney""",,,,,,,,
3368,6369,"""Macduff""","""Harbor""","""Small""","""01261 832236""","""01261 833612""",,"""GBMCD""","""pdmckay@aberdeenshire.gov.uk""","""www.aberdeenshire.gov.uk/harbours"""
3369,6370,"""Machrihanish""",,,,,,,,
3370,6371,"""Maldon""","""Harbor""","""Small""","""44 1621 852238""",,,"""GBMAL""",,
3371,6372,"""Mallaig""","""Harbor""","""Small""","""44 1687 462154""","""44 1687 462172""",,,"""harbourauthority@mallaig.dialnet.com""",
3372,6373,"""Manchester""","""River Port""","""Medium""","""44 1928 508550""","""44 1928 567469""",,,"""mail@shipcanal.co.uk""","""www.shipcanal.co.uk"""
3373,6374,"""Medway Ports""",,,,,,,,
3374,6375,"""Mevagissey""",,,,,,,,
3375,6376,"""Middlesborough""",,,,,,,,
3376,6377,"""Minworth""",,,,,,,,
3377,6378,"""Mistley""","""Harbor""","""Small""","""44 1206 394431""","""44 1206 393882""",,,,
3378,6379,"""Montrose""","""Harbor""","""Small""","""44 01674 672 302""","""44 01674 675 530""",,"""GBMON""","""info@montroseport.co.uk""","""www.montroseport.co.uk"""
3379,6380,"""Moston""",,,,,,,,
3380,6381,"""Mostyn""","""Harbor""","""Small""","""44 1745 560335""","""44 1745 560324""",,,,
3381,6382,"""Nailsea""",,,,,,,,
3382,6383,"""Nairn""",,,,,,,,
3383,6384,"""Neath Abbey""",,,,,,,,
3384,6385,"""New Holland""",,,,,,,,
3385,6386,"""Newlyn""","""Harbor""","""Small""","""44 1736 362523""","""44 1736 351614""",,,,
3386,6387,"""Norwich""",,,,,,,,
3387,6388,"""Padstow""","""Harbor""","""Small""","""44 1841 532239""","""44 1841 533346""",,,"""info@padstow-harbour.co.uk""","""www.padstow-harbour.co.uk"""
3388,6389,"""Par""",,,,,,,,
3389,6390,"""Peebles""",,,,,,,,
3390,6391,"""Pembroke""",,,,,,,,
3391,6392,"""Penryn""",,,,,,,,
3392,6393,"""Penzance""","""Harbor""","""Small""","""44 01736 3661133""",,,,,"""www.netpz.co.uk/penzance-harbour"""
3393,6394,"""Perth""","""River Port""","""Small""","""44 1738 624056""","""44 1738 622263""",,,,
3394,6395,"""Peterhead""","""Harbor""","""Small""","""44 01779 474020""","""44 01779 475712""",,,"""jewallace@peterheadport.co.uk""","""www.peterheadport.co.uk"""
3395,6396,"""Plymouth""","""Harbor""","""Small""","""44 1752 665934""","""44 1752 253624""",,"""USPYM""","""info@plymouthport.org.uk""","""www.plymouthport.org.uk"""
3396,6397,"""Point Of Ayre""",,,,,,,,
3397,6398,"""Pontefract""",,,,,,,,
3398,6399,"""Poole""","""Harbor""","""Small""","""44 01202 440200""","""44 01202 440212""",,"""GBPOO""","""pooleharbourcommissioners@phc.co.uk""","""www.phc.co.uk"""
3399,6400,"""Poplar""",,,,,,,,
3400,6401,"""Port Askaig""",,,,,,,,
3401,6402,"""Portavogie""",,,,,,,,
3402,6403,"""Portbury""",,,,,,"""GBPRU""",,
3403,6404,"""Port Ellen""",,,,,,,,
3404,6405,"""Porthmadog""",,,,,,,,
3405,6406,"""Portishead""",,,,,,,,
3406,6407,"""Port Lamont""",,,,,,,,
3407,6408,"""Portland""","""Harbor""","""Small""","""44 01305 824044""","""44 01305 824055""",,"""USPWM""","""marine@portland-port.co.uk""","""www.portland-port.co.uk"""
3408,6409,"""Port Penrhyn""","""Harbor""","""Small""","""44 1248 352525""","""44 1248 352525""",,,"""harbourmaster@portpenrhyn.co.uk""","""www.portpenrhyn.co.uk"""
3409,6410,"""Port Sunlight""",,,,,,,,
3410,6411,"""Port Sutton Bridge""",,,,,,,,
3411,6412,"""Port Talbot""","""Harbor""","""Small""","""0870 609 6699""","""01792 633 355""",,,,"""www.abports.co.uk/custinfo/ports/port.htm"""
3412,6413,"""Port William""",,,,,,,,
3413,6414,"""Preston""",,,,,,"""GBPRE""",,
3414,6415,"""Pwllheli""",,,,,,,,
3415,6416,"""Ramsgate""","""Seaport""","""Small""","""1843 587661""","""1843 587661""",,,"""portoframsgate@thanet.gov.uk""","""www.portoframsgate.co.uk"""
3416,6417,"""Richborough""",,,,,,,,
3417,6418,"""Rotherham""",,,,,,,,
3418,6419,"""Rothes""",,,,,,,,
3419,6420,"""Royston""",,,,,,,,
3420,6421,"""Runcorn""",,,,,,,,
3421,6422,"""Rye""",,,,,,"""GBRYE""",,
3422,6423,"""Salt End""",,,,,,,,
3423,6424,"""Saundersfoot""",,,,,,,,
3424,6425,"""Scalloway""","""Harbor""","""Small""","""1806 242551""","""1806 242237""",,,"""ports@shetland.gov.uk""","""www.shetland.gov.uk/ports"""
3425,6426,"""Scarborough""","""Harbor""","""Small""","""44 01947 602354""","""44 01947 600380""",,"""GBSCA""","""Bill.Estill@scarborough.gov.uk""","""www.portofwhitby.co.uk"""
3426,6427,"""Scrabster""","""Harbor""","""Small""","""44 01847 892779""","""44 01847 892353""",,,"""harbour@scrabster.co.uk""","""www.scrabster.co.uk"""
3427,6428,"""Seaham""","""Harbor""","""Small""","""44 0 191 516 1700""","""44 0 191 516 1701""",,,"""info@seahamharbour.com""","""www.seahamharbour.com"""
3428,6429,"""Selby""",,,,,,,,
3429,6430,"""Sheerness""","""Seaport""","""Medium""","""44 01795 596596""","""44 01795 660072""",,"""GBSHS""","""descrampton@medwayports.com""","""www.medwayports.com"""
3430,6431,"""Sheffield""",,,,,,,,
3431,6432,"""Shoreham""","""Harbor""","""Small""","""44 01273 598100""","""44 01273 592492""",,,"""info@shoreham-port.co.uk""","""www.portshoreham.co.uk"""
3432,6433,"""Shotton""",,,,,,,,
3433,6434,"""Silloth""","""Harbor""","""Small""","""01697 331358""","""01697 332709""",,,"""nridehalgh@abports.co.uk""","""www.abports.co.uk/custinfo/ports/silloth.htm"""
3434,6435,"""Southampton""","""Seaport""","""Large""","""023 8048 8800""","""023 8033 6402""",,"""GBSOU""","""dmorrison@abports.co.uk""","""www.abports.co.uk/custinfo/ports/soton.htm"""
3435,6436,"""South Shields""",,,,,,"""GBSSH""",,
3436,6437,"""Stockton""",,,,,,"""USSCK""",,
3437,6438,"""Stornoway""","""Harbor""","""Small""","""44 1870 602425""","""44 1870 602988""",,,"""harbourmaster@cne-siar.gov.uk""","""www.cne-siar.gov.uk/harbourmaster"""
3438,6439,"""Strangford""",,,,,,,,
3439,6440,"""Stranraer""","""Harbor""","""Small""","""44 1776 702151""","""44 1776 704420""",,,,
3440,6441,"""Stretford""",,,,,,,,
3441,6442,"""Stromness""",,,,,,,,
3442,6443,"""Sunderland""","""Seaport""","""Medium""","""44 191 553 2100""","""44 191 553 2120""",,"""GBSUN""","""info@portofsunderland.org.uk""","""www.portofsunderland.org.uk"""
3443,6444,"""Sutton Bridge""",,,,,,,,
3444,6445,"""Swansea""","""Seaport""","""Medium""","""0870 609 6699""","""01792 332 255""",,"""GBSWA""","""jfitzgerald@abports.co.uk""","""www.abports.co.uk/custinfo/ports/swansea.htm"""
3445,6446,"""Teesport""","""Seaport""","""Medium""","""44 1642 877000""","""44 1642 877056""",,"""GBTEE""","""Trevor.Meredith@pdports.co.uk""","""www.pdports.co.uk"""
3446,6447,"""Teignmouth""","""Harbor""","""Small""","""01626 774 044""","""01626 776 240""",,,"""datkin@abports.co.uk""","""www.abports.co.uk/custinfo/ports/teign.htm"""
3447,6448,"""Tetney Terminal""",,,,,,,,
3448,6449,"""Thamesport""",,,,,,"""GBTHP""",,
3449,6450,"""Thurso""",,,,,,,,
3450,6451,"""Tilbury""","""Seaport""","""Medium""","""44 1375 852200""","""44 1375 855106""",,"""GBTIL""","""perry.glading@potll.com""","""www.forthports.co.uk"""
3451,6452,"""Tobermory""",,,,,,,,
3452,6453,"""Torquay""","""Harbor""","""Small""","""44 1803 292429""","""44 1803 299257""",,,,"""www.torbay.gov.uk"""
3453,6454,"""Tranent""",,,,,,,,
3454,6455,"""Trent Wharves""",,,,,,,,
3455,6456,"""Troon""","""Harbor""","""Small""","""01292 281 687""","""01292 287 787""",,,"""scresswell@abports.co.uk""","""www.abports.co.uk/custinfo/ports/troon.htm"""
3456,6457,"""Truro""","""River Port""","""Small""","""=+44 (0) 1872 272130""","""=+44 (0) 1872 225346""",,,"""info@portoftruro.co.uk""","""www.portoftruro.co.uk"""
3457,6458,"""Ullapool""","""Harbor""","""Small""","""44 1854 612091""","""44 1854 612678""",,,"""info@ullapool-harbour.demon.co.uk""",
3458,6459,"""Warrenpoint""","""Harbor""","""Small""","""44 028 417 73381""","""44 028 417 52875""",,,"""info@warrenpointharbour.co.uk""","""www.warrenpointharbour.co.uk"""
3459,6460,"""Washington""",,,,,,"""USOCW""",,
3460,6461,"""Watchet""","""Harbor""","""Small""","""44 1984 631264""","""44 1984 634893""",,,"""Enquiries@watchet-harbour-marina.com""","""www.watchet-harbour-marina.com"""
3461,6462,"""Wembley""",,,,,,,,
3462,6463,"""Wemyss Bay""",,,,,,,,
3463,6464,"""Weston""",,,,,,,,
3464,6465,"""Weymouth""","""Harbor""","""Small""","""44 1305 838423""","""44 1305 767927""",,,"""dstabler@weymouth.gov.uk""","""www.weymouth.gov.uk"""
3465,6466,"""Whitby""","""Harbor""","""Small""","""44 01947 602354""","""44 01947 600380""",,,"""Bill.Estill@scarborough.gov.uk""","""www.portofwhitby.co.uk"""
3466,6467,"""Whitland""",,,,,,,,
3467,6468,"""Whitstable""","""Harbor""","""Small""","""44 1227 274 086""","""44 1227 265441""",,,"""mike.wier@canterbury.gov.uk""","""www.canterbury.gov.uk"""
3468,6469,"""Wick""",,,,,,,,
3469,6470,"""Widnes""",,,,,,"""GBWDN""",,
3470,6471,"""Wigan""",,,,,,,,
3471,6472,"""Wisbech""","""Harbor""","""Small""","""44 1945 583568""","""44 1945 583568""",,,,"""www.fenland.gov.uk"""
3472,6473,"""Workington""","""Seaport""","""Small""","""44 1900 602301""","""44 1900 604696""",,"""GBWOR""","""workington.port@cumbriacc.gov.uk""",
3473,6474,"""Wrexham""",,,,,,,,
3474,6475,"""Yarmouth""",,,,,,,,
3475,6476,"""York""",,,,,,,,
3476,6477,"""Adak""","""Harbor""","""Very Small""","""907-592-2325""","""907-592-2569""",,,"""adak@adakisland.com""","""www.adakisland.com"""
3477,6478,"""Akutan""",,,,,,,,
3478,6479,"""Alabama Inland Ports""",,,,,,,,
3479,6480,"""Aladdin""",,,,,,,,
3480,6481,"""Alameda""",,,,,,,,
3481,6482,"""Alamogordo""",,,,,,,,
3482,6483,"""Algonac""","""River Port""","""Small""","""810-794-9361""","""810-794-4804""",,,,"""www.algonac-mi.gov"""
3483,6484,"""Allegan""",,,,,,,,
3484,6485,"""Alliance""",,,,,,,,
3485,6486,"""Almena""",,,,,,,,
3486,6487,"""Amsterdam""",,,,,,"""NLAMS""",,
3487,6488,"""Anacortes""","""Seaport""","""Small""","""360-293-3134""","""360-293-9608""",,,"""marina@portofanacortes.com""","""www.portofanacortes.com"""
3488,6489,"""Anadarko""",,,,,,,,
3489,6490,"""Anaheim""",,,,,,,,
3490,6491,"""Anchorage""","""Seaport""","""Medium""","""907-343-6200""","""907-277-5636""",,"""USANC""","""greydanussb@muni.org""","""www.muni.org"""
3491,6492,"""Anchorville""",,,,,,,,
3492,6493,"""Angoon""","""Pier, Jetty or Wharf""","""Small""","""907 788 3653""","""907 788 3821""",,,,
3493,6494,"""Apalachicola""","""Harbor""","""Small""",,,,,,
3494,6495,"""Appleton""",,,,,,,,
3495,6496,"""Archbold""",,,,,,,,
3496,6497,"""Arkansas City""",,,,,,,,
3497,6498,"""Ashburn""",,,,,,,,
3498,6499,"""Ash Grove""",,,,,,,,
3499,6500,"""Ashland""","""Off-Shore Terminal""","""Small""","""715 682 7049""",,,,,
3500,6501,"""Ashtabula""","""Seaport""","""Small""","""440-964-7186""",,,,,"""www.kindermorgan.com"""
3501,6502,"""Astatula""",,,,,,,,
3502,6503,"""Astoria""","""Seaport""","""Small""","""503 325 4521""","""503 325 4525""",,,"""admin@portofastoria.com""","""www.portofastoria.com"""
3503,6504,"""Atlanta""",,,,,,"""USATL""",,
3504,6505,"""Atreco""","""Seaport""","""Small""",,,,,,
3505,6506,"""Avon Park""",,,,,,,,
3506,6507,"""Balboa""",,,,,,"""PABLB""",,
3507,6508,"""Baltimore""","""Deepwater Seaport""","""Very Large""",,,"""1-800-638-7519""","""USBAL""",,"""www.mpa.state.md.us"""
3508,6509,"""Bangor""","""River Port""","""Small""","""207-947-5251""","""207.624.3251""",,,"""harbor.master@bangormaine.gov""","""www.bangormaine.gov/cs_inf_harbor.php"""
3509,6510,"""Barber's Point Harbor""","""Seaport""","""Small""","""808-682-3989""",,,,,"""www.state.hi.us/dot/harbors"""
3510,6511,"""Bar Harbor""","""Harbor""","""Small""","""207-288-5571""","""207-288-1034""",,,"""bhhmaster@BARHARBORMAINE.GOV""","""www.barharbormaine.gov"""
3511,6512,"""Barrington""",,,,,,,,
3512,6513,"""Bartow""",,,,,,,,
3513,6514,"""Bassett""",,,,,,,,
3514,6515,"""Bastrop""",,,,,,,,
3515,6516,"""Bath""","""Harbor""","""Medium""","""207-443-5563""",,,,"""dhouston@cityofbath.com""","""www.cityofbath.com"""
3516,6517,"""Baton Rouge""","""River Port""","""Small""","""225.342.1660""","""225.342.1666""",,,"""stcyrk@portgbr.com""","""www.portgbr.com"""
3517,6518,"""Battle Ground""",,,,,,,,
3518,6519,"""Bay City""","""River Port""","""Small""",,,,,,"""www.baycitymi.org"""
3519,6520,"""Bay Meadows""",,,,,,,,
3520,6521,"""Beaumont""","""River Port""","""Small""","""409-835-5367""","""409-832-9592""",,"""USBPT""","""info@portofbmt.com""","""www.portofbeaumont.com"""
3521,6522,"""Beaverton""",,,,,,,,
3522,6523,"""Beecher Falls""",,,,,,,,
3523,6524,"""Belfast""","""Harbor""","""Small""","""207-338-1142""","""207-338-6222""",,"""GBBEL""","""harbormaster@acadia.net""","""www.cityofbelfast.org"""
3524,6525,"""Bellaire""",,,,,,,,
3525,6526,"""Bell Bay""",,,,,,"""AUBEL""",,
3526,6527,"""Belle Fourche""",,,,,,,,
3527,6528,"""Belle Plaine""",,,,,,,,
3528,6529,"""Bellingham""","""Seaport""","""Medium""","""(360) 676-2500""","""(360) 671-6411""",,,"""info@portofbellingham.com""","""www.portofbellingham.com"""
3529,6530,"""Benicia""","""Deepwater Seaport""","""Medium""","""707-745-2394""","""707-746-1485""",,,"""info@amports.com""","""www.amports.com/prod04.htm"""
3530,6531,"""Bernalillo""",,,,,,,,
3531,6532,"""Berwick""",,,,,,,,
3532,6533,"""Bethel""",,,,,,,,
3533,6534,"""Big Sandy""",,,,,,,,
3534,6535,"""Billings""",,,,,,,,
3535,6536,"""Birmingham""",,,,,,"""USBHM""",,
3536,6537,"""Black Rock Harbor""",,,,,,,,
3537,6538,"""Blissfield""",,,,,,,,
3538,6539,"""Boca Grande""","""Pier, Jetty or Wharf""","""Very Small""","""941 964 0154""",,,,,
3539,6540,"""Bonanza""",,,,,,,,
3540,6541,"""Boone""",,,,,,,,
3541,6542,"""Borger""",,,,,,,,
3542,6543,"""Boston""","""Deepwater Seaport""","""Very Large""","""617-946-4422""",,"""800-294-2791""","""USBOS""",,"""www.massport.com/ports"""
3543,6544,"""Bradwood""",,,,,,,,
3544,6545,"""Brattleboro""",,,,,,,,
3545,6546,"""Brazil""",,,,,,,,
3546,6547,"""Bridgeport""","""Seaport""","""Large""","""203-384-9777""","""203-384-9686""",,,,"""www.portofbridgeport.com"""
3547,6548,"""Bridgetown""",,,,,,"""BBBGI""",,
3548,6549,"""Bronx""",,,,,,,,
3549,6550,"""Brownsville""","""Seaport""","""Medium""","""956-831-4592""","""956-831-5006""",,"""USBRO""","""contact@portofbrownsville.com""","""www.portofbrownsville.com"""
3550,6551,"""Brownsville-Port Isabel""","""Harbor""","""Small""","""512 943 7826""","""512 943 8922""",,,,
3551,6552,"""Brownwood""",,,,,,,,
3552,6553,"""Brunswick""","""Seaport""","""Small""","""912 264 7295""",,"""888 645 7304""","""USSSI""",,"""www.gaports.com"""
3553,6554,"""Buckland""",,,,,,,,
3554,6555,"""Buena Park""",,,,,,,,
3555,6556,"""Buffalo""","""Seaport""","""Medium""","""716 826-7310""","""716 826-1342""",,"""USBUF""","""info@portofbuffalo.com""","""www.portofbuffalo.com"""
3556,6557,"""Buras""",,,,,,,,
3557,6558,"""Burlington""","""Marina""","""Small""","""802 864 0123""",,,"""CABRL""",,"""www.enjoyburlington.com"""
3558,6559,"""Burnet""",,,,,,,,
3559,6560,"""Burney""",,,,,,,,
3560,6561,"""Burns Harbor""",,,,,,,,
3561,6562,"""Burton""",,,,,,,,
3562,6563,"""Calexico""",,,,,,,,
3563,6564,"""Calumet City""",,,,,,,,
3564,6565,"""Camas-Washougal""",,,,,,,,
3565,6566,"""Cambridge""","""Harbor""","""Small""","""410-228-4031""",,,,"""dockmaster@ci.cambridge.md.us""","""www.ci.cambridge.md.us"""
3566,6567,"""Camden""","""River Port""","""Medium""","""856-757-4969""","""856-757-4903""",,,,"""www.southjerseyport.com"""
3567,6568,"""Campbellsburg""",,,,,,,,
3568,6569,"""Canandaigua""",,,,,,,,
3569,6570,"""Candor""",,,,,,,,
3570,6571,"""Cape Charles""","""Harbor""","""Small""","""757 331 2357""",,,,,
