index,IMO number,Vessel Name,Ship type,Flag,Gross Tonnage,Summer Deadweight (t),Length Overall (m),Beam (m),Draught (m),Year of Built,TEU,Crude,Grain,Bale,AIS Type,Destination,ETA,IMO / MMSI,Callsign,Length / Beam,Current draught,Course / Speed,Coordinates,MMSI,Course,Speed,latitude,longitude,Length,Beam,Link,Max Speed (knots),Average Speed (knots),Average Speed (km/h),Builder
1113,9747780,FMG GRACE,Bulk Carrier,Hong Kong,134840,260840,327,57,None,2017,,,,,Cargo ship,"JINGTANG,CHINA","May 3, 13:00",9747780 / 477527200,VRQM7,327 / 57 m,18.9 m,348.0Â° / 12.9 kn,35.97529 N/124.07342 E,477527200,348.0Â°,12.9 kn,35.97529,124.07342,327,57 m,https://www.vesselfinder.com/vessels/FMG-GRACE-IMO-9747780-MMSI-477527200,13,12.3,22.7796,Cantiere Navale Visentini
1114,9709518,BERGE MAKALU,Bulk Carrier,United Kingdom,134693,262205,327,57,None,2016,,,,,Cargo ship,CN QDG,"May 12, 14:00",9709518 / 235111764,2IPS5,327 / 57 m,18.9 m,13.0Â° / 10.1 kn,3.23929 S/118.52884 E,235111764,13.0Â°,10.1 kn,-3.23929,118.52884,327,57 m,https://www.vesselfinder.com/vessels/BERGE-MAKALU-IMO-9709518-MMSI-235111764,12,10.1,18.7052,A&P Tees
1115,9621493,GLEN LYON,Offshore Support Vessel,United Kingdom,134162,125953,270,52,None,2015,,,,,Other type,SCHIEHALLION OILFIEL,"Jun 4, 06:00",9621493 / 235101762,2GZH8,287 / 52 m,12.0 m,- / -,60.35581 N/4.06485 W,235101762,-,-,60.35581,-4.06485,287,52 m,https://www.vesselfinder.com/vessels/GLEN-LYON-IMO-9621493-MMSI-235101762,6,5.4,10.0008,Ulstein Group
1116,9756389,SERI CEMARA,LNG Tanker,Malaysia,133948,84291,290,49,None,2018,,,,,Tanker,PFLNG SATU,"May 5, 00:00",9756389 / 533130753,9MYD8,290 / 49 m,9.8 m,96.2Â° / 0.0 kn,6.10306 N/116.04791 E,533130753,96.2Â°,0.0 kn,6.10306,116.04791,290,49 m,https://www.vesselfinder.com/vessels/SERI-CEMARA-IMO-9756389-MMSI-533130753,11.2,10.1,18.7052,AF Theriault & Sons
1117,9714305,SERI CAMAR,LNG Tanker,Malaysia,133948,84295,290,49,None,2018,,,,,Tanker,DAPENG CHINA,"Jun 30, 02:00",9714305 / 533130687,9MWT8,290 / 49 m,11.4 m,17.0Â° / 0.0 kn,3.32713 N/112.88652 E,533130687,17.0Â°,0.0 kn,3.32713,112.88652,290,49 m,https://www.vesselfinder.com/vessels/SERI-CAMAR-IMO-9714305-MMSI-533130687,13.8,12.1,22.4092,L&T Shipbuilding Limited
1118,9714290,SERI CEMPAKA,LNG Tanker,Malaysia,133948,84311,290,49,None,2017,,,,,Tanker (HAZ-A),TW YAN,"May 7, 00:00",9714290 / 533130607,9MWM8,290 / 49 m,11.5 m,225.0Â° / 12.7 kn,32.96863 N/127.986 E,533130607,225.0Â°,12.7 kn,32.96863,127.986,290,49 m,https://www.vesselfinder.com/vessels/SERI-CEMPAKA-IMO-9714290-MMSI-533130607,12.6,11.7,21.6684,Davie Shipbuilding
1119,9613783,K. HOPE,Bulk Carrier,Panama,133647,250042,330,57,None,2012,,,None,,Cargo ship,KR TJI,"May 12, 19:00",9613783 / 373682000,3FHK9,330 / 57 m,18.1 m,26.0Â° / 12.3 kn,10.57406 S/122.35493 E,373682000,26.0Â°,12.3 kn,-10.57406,122.35493,330,57 m,https://www.vesselfinder.com/vessels/K.HOPE-IMO-9613783-MMSI-373682000,12.8,12.1,22.4092,Black Sea Shipyard
1120,9714276,SERI CAMELLIA,LNG Tanker,Malaysia,133612,84333,290,46,None,2016,,,,,Tanker,AU GLT,"May 11, 16:00",9714276 / 533130463,9MVR8,290 / 49 m,10.0 m,111.6Â° / 10.3 kn,6.39837 S/118.81716 E,533130463,111.6Â°,10.3 kn,-6.39837,118.81716,290,49 m,https://www.vesselfinder.com/vessels/SERI-CAMELLIA-IMO-9714276-MMSI-533130463,10.3,9.2,17.0384,Los Angeles Shipbuilding and Drydock
1121,9767091,CARNIVAL HORIZON,Passenger (Cruise) Ship,Panama,133596,12164,324,37,,2018,,,,,Passenger ship,"LSC,BAHAMAS","Apr 30, 12:00",9767091 / 370039000,H3WI,324 / 44 m,8.5 m,303.0Â° / 0.1 kn,25.79112 N/78.43233 W,370039000,303.0Â°,0.1 kn,25.79112,-78.43233,324,44 m,https://www.vesselfinder.com/vessels/CARNIVAL-HORIZON-IMO-9767091-MMSI-370039000,6.4,5.8,10.7416,William H. Webb
1122,9692569,CARNIVAL VISTA,Passenger (Cruise) Ship,Panama,133596,13415,323,37,,2016,,,,,Passenger ship,"LITTLE STIRRUP CAY,","Apr 28, 12:00",9692569 / 356883000,3EMB9,324 / 38 m,8.6 m,273.0Â° / 6.8 kn,25.77392 N/78.4491 W,356883000,273.0Â°,6.8 kn,25.77392,-78.4491,324,38 m,https://www.vesselfinder.com/vessels/CARNIVAL-VISTA-IMO-9692569-MMSI-356883000,12.2,9.2,17.0384,Morse Dry Dock & Repair Company
1123,9319636,MARINECO ASHANTI,Tug,United Kingdom,133560,110,26,8,None,2005,,,,,Tug,,,9319636 / 235064786,2BBX7,26 / 8 m,3.7 m,30.0Â° / 0.0 kn,25.46977 N/55.50867 E,235064786,30.0Â°,0.0 kn,25.46977,55.50867,26,8 m,https://www.vesselfinder.com/vessels/MARINECO-ASHANTI-IMO-9319636-MMSI-235064786,7.3,6.5,12.038,Seattle-Tacoma Shipbuilding
1124,9702651,SHANDONG REN HE,Bulk Carrier,Hong Kong,133524,262158,325,57,None,2015,,,None,,Cargo ship,PHE AU,"Apr 28, 04:00",9702651 / 477855100,VROJ3,325 / 57 m,10.4 m,238.4Â° / 0.1 kn,20.0652 S/118.62719 E,477855100,238.4Â°,0.1 kn,-20.0652,118.62719,325,57 m,https://www.vesselfinder.com/vessels/SHANDONG-REN-HE-IMO-9702651-MMSI-477855100,10.3,7.4,13.7048,Western Marine Shipyard
1125,9636888,COSTA DIADEMA,Passenger (Cruise) Ship,Italy,133019,11118,306,37,None,2014,,,,,Passenger ship,,,9636888 / 247353700,IBCX,304 / 50 m,8.5 m,18.3Â° / 0.0 kn,42.93205 N/10.55562 E,247353700,18.3Â°,0.0 kn,42.93205,10.55562,304,50 m,https://www.vesselfinder.com/vessels/COSTA-DIADEMA-IMO-9636888-MMSI-247353700,6.6,5.8,10.7416,Alexandria Shipyard
1126,9621352,HBIS,Bulk Carrier,Liberia,132588,250868,330,57,None,2014,,,None,,Cargo ship,TAO.CHINA,"May 13, 02:00",9621352 / 636016676,D5HG2,330 / 57 m,18.0 m,346.0Â° / 12.3 kn,16.19671 S/117.5286 E,636016676,346.0Â°,12.3 kn,-16.19671,117.5286,330,57 m,https://www.vesselfinder.com/vessels/HBIS-IMO-9621352-MMSI-636016676,13.9,12.1,22.4092,Constructions Mécaniques de Normandie
1127,9621247,PARABURDOO,Bulk Carrier,Panama,132587,251053,330,57,None,2013,,,None,,Cargo ship,CN TAO,"May 13, 04:00",9621247 / 355205000,3FMF3,330 / 57 m,17.5 m,349.0Â° / 12.2 kn,18.80602 S/117.19655 E,355205000,349.0Â°,12.2 kn,-18.80602,117.19655,330,57 m,https://www.vesselfinder.com/vessels/PARABURDOO-IMO-9621247-MMSI-355205000,9.2,7.8,14.4456,Götaverken
1128,9621364,IRON PILBARA,Bulk Carrier,Liberia,132587,250895,330,57,None,2014,,,None,,Cargo ship,"AU,PHE","Apr 30, 12:00",9621364 / 636016343,D5FR4,330 / 57 m,10.0 m,3.1Â° / 0.0 kn,19.90038 S/118.56548 E,636016343,3.1Â°,0.0 kn,-19.90038,118.56548,330,57 m,https://www.vesselfinder.com/vessels/IRON-PILBARA-IMO-9621364-MMSI-636016343,10.8,9.1,16.8532,Andrée & Rosenqvist
1129,9487639,INDIGO HOPE,Bulk Carrier,Japan,132508,251019,330,57,None,2013,,,None,,Cargo ship,CN TAO,"May 13, 18:00",9487639 / 431276000,7JVR,330 / 57 m,17.9 m,346.0Â° / 11.6 kn,16.50525 S/117.59958 E,431276000,346.0Â°,11.6 kn,-16.50525,117.59958,330,57 m,https://www.vesselfinder.com/vessels/INDIGO-HOPE-IMO-9487639-MMSI-431276000,11.9,10.9,20.1868,Ateliers et Chantiers de Saint-Nazaire Penhoët
1130,9401104,MSC SOLA,Container Ship,Panama,131771,138377,364,46,None,2008,None,,,,Cargo ship,BUSAN,"Apr 30, 09:00",9401104 / 370894000,3FER7,364 / 46 m,8.0 m,231.0Â° / 7.0 kn,30.70834 N/124.1789 E,370894000,231.0Â°,7.0 kn,30.70834,124.1789,364,46 m,https://www.vesselfinder.com/vessels/MSC-SOLA-IMO-9401104-MMSI-370894000,10.2,9.7,17.9644,Lödöse varv
1131,9398383,MSC LUCIANA,Container Ship,Panama,131771,138377,364,46,None,2009,None,,,,Cargo ship (HAZ-B),,,9398383 / 355283000,3FTY3,363 / 46 m,7.0 m,299.0Â° / 0.0 kn,30.15535 N/122.01207 E,355283000,299.0Â°,0.0 kn,30.15535,122.01207,363,46 m,https://www.vesselfinder.com/vessels/MSC-LUCIANA-IMO-9398383-MMSI-355283000,13.5,10.1,18.7052,Wärtsilä Marine
1132,9401116,MSC FRANCESCA,Container Ship,Panama,131771,138377,364,46,None,2008,None,,,,Cargo ship,FUJAIRAH ANCHORAGE,"May 7, 14:00",9401116 / 370993000,3FXI,363 / 46 m,14.7 m,166.5Â° / 18.3 kn,21.28432 N/38.82795 E,370993000,166.5Â°,18.3 kn,21.28432,38.82795,363,46 m,https://www.vesselfinder.com/vessels/MSC-FRANCESCA-IMO-9401116-MMSI-370993000,20.8,18.5,34.262,Boustead Naval Shipyard
1133,9398371,MSC IVANA,Container Ship,Panama,131771,138377,364,46,None,2008,None,,,,Cargo ship (HAZ-A),,,9398371 / 370930000,3FRH6,363 / 46 m,7.3 m,252.0Â° / 0.0 kn,30.15471 N/122.02114 E,370930000,252.0Â°,0.0 kn,30.15471,122.02114,363,46 m,,7,6.3,11.6676,PN Dockyard
1134,8900438,ALFRED N,Bulk Carrier,Panama,131479,260826,325,54,None,1991,,,None,,,,,,,,,,,,,,,,,,,-,-,#VALUE!,Pipavav Shipyard
1135,9398371,MSC IVANA,Container Ship,Panama,131771,138377,364,46,None,2008,None,,,,Cargo ship (HAZ-A),,,9398371 / 370930000,3FRH6,363 / 46 m,7.3 m,252.0Â° / 0.0 kn,30.15471 N/122.02114 E,370930000,252.0Â°,0.0 kn,30.15471,122.02114,363,46 m,https://www.vesselfinder.com/vessels/FAITH-N-IMO-8618425-MMSI-0,7,6.3,11.6676,William Hamilton and Company
1136,9399208,CMA CGM LEO,Container Ship,Malta,131332,131236,363,46,None,2010,None,,,,Cargo ship,MYPKG,"May 7, 08:00",9399208 / 249888000,9HA2057,364 / 46 m,14.5 m,121.0Â° / 13.2 kn,7.00017 N/78.11783 E,249888000,121.0Â°,13.2 kn,7.00017,78.11783,364,46 m,https://www.vesselfinder.com/vessels/CMA-CGM-LEO-IMO-9399208-MMSI-249888000,13.9,12.9,23.8908,Winslow Marine Railway & Shipbuilding
1137,9399222,CMA CGM TITAN,Container Ship,Malta,131332,128550,363,46,None,2011,None,,,,Cargo ship (HAZ-A),CNNSA,"May 2, 12:00",9399222 / 248052000,9HA2146,363 / 45 m,13.9 m,318.0Â° / 0.1 kn,22.63432 N/113.68456 E,248052000,318.0Â°,0.1 kn,22.63432,113.68456,363,45 m,https://www.vesselfinder.com/vessels/CMA-CGM-TITAN-IMO-9399222-MMSI-248052000,17,14.7,27.2244,ABG Shipyard Limited
1138,9410789,CMA CGM COLUMBA,Container Ship,Malta,131332,128550,363,46,None,2011,None,,,,Cargo ship (HAZ-A),FOS SUR MER,"May 4, 09:00",9410789 / 215249000,9HA5028,363 / 46 m,12.5 m,0.0Â° / 0.0 kn,39.43141 N/0.31779 W,215249000,0.0Â°,0.0 kn,39.43141,-0.31779,363,46 m,https://www.vesselfinder.com/vessels/CMA-CGM-COLUMBA-IMO-9410789-MMSI-215249000,11.9,10.2,18.8904,John Readhead & Sons
1139,9410791,CMA CGM GEMINI,Container Ship,Malta,131332,128550,363,46,None,2011,None,,,,Cargo ship (HAZ-A),SUEZ,"May 8, 21:00",9410791 / 215134000,9HA4974,364 / 46 m,15.6 m,283.0Â° / 15.5 kn,6.29295 N/78.03007 E,215134000,283.0Â°,15.5 kn,6.29295,78.03007,364,46 m,https://www.vesselfinder.com/vessels/CMA-CGM-GEMINI-IMO-9410791-MMSI-215134000,16,15.3,28.3356,Tampa Shipbuilding
1140,9410765,CMA CGM CASSIOPEIA,Container Ship,Malta,131332,128550,363,46,None,2011,None,,,,Cargo ship (HAZ-A),AEJEA,"May 3, 01:00",9410765 / 215196000,9HA5007,363 / 45 m,15.3 m,256.0Â° / 16.6 kn,26.59778 N/56.40027 E,215196000,256.0Â°,16.6 kn,26.59778,56.40027,363,45 m,https://www.vesselfinder.com/vessels/CMA-CGM-CASSIOPEIA-IMO-9410765-MMSI-215196000,14.8,13.5,25.002,Seaspan Marine Corporation
1141,9410741,CMA CGM AQUILA,Container Ship,Malta,131332,128550,363,46,None,2009,None,,,,Cargo ship (HAZ-A),LAEM CHABANG,"May 4, 00:01",9410741 / 215217000,9HA5018,363 / 46 m,11.6 m,1.0Â° / 14.7 kn,6.5255 N/103.6065 E,215217000,1.0Â°,14.7 kn,6.5255,103.6065,363,46 m,https://www.vesselfinder.com/vessels/CMA-CGM-AQUILA-IMO-9410741-MMSI-215217000,13.1,8.8,16.2976,Colombo Dockyard
1142,9399193,CMA CGM LIBRA,Container Ship,Malta,131332,131235,363,46,None,2009,None,,,,Cargo ship (HAZ-A),HONG KONG,"May 17, 17:00",9399193 / 249819000,9HA2021,364 / 46 m,11.9 m,304.0Â° / 11.6 kn,38.846 N/124.8595 W,249819000,304.0Â°,11.6 kn,38.846,-124.8595,364,46 m,https://www.vesselfinder.com/vessels/CMA-CGM-LIBRA-IMO-9399193-MMSI-249819000,12.2,11.2,20.7424,Toronto Drydock Company
1143,9410753,CMA CGM CALLISTO,Container Ship,Malta,131332,128550,363,46,None,2010,None,,,,Cargo ship,AEJEA,"May 6, 17:00",9410753 / 215192000,9HA5006,363 / 46 m,15.2 m,318.0Â° / 13.6 kn,10.90867 N/74.08217 E,215192000,318.0Â°,13.6 kn,10.90867,74.08217,363,46 m,https://www.vesselfinder.com/vessels/CMA-CGM-CALLISTO-IMO-9410753-MMSI-215192000,16.1,15.1,27.9652,Deutsche Werft
1144,9410806,CMA CGM LYRA,Container Ship,Malta,131332,128550,363,46,None,2011,None,,,,Cargo ship (HAZ-A),ITGOA,"May 2, 06:00",9410806 / 215131000,9HA4972,363 / 46 m,12.2 m,282.4Â° / 0.0 kn,44.41931 N/8.78161 E,215131000,282.4Â°,0.0 kn,44.41931,8.78161,363,46 m,https://www.vesselfinder.com/vessels/CMA-CGM-LYRA-IMO-9410806-MMSI-215131000,15.1,13.3,24.6316,Howaldtswerke-Deutsche Werft
1145,9410777,CMA CGM CENTAURUS,Container Ship,Malta,131332,128550,363,46,None,2011,None,,,,Cargo ship (HAZ-D),MARSAXLOKK,"May 5, 12:00",9410777 / 215225000,9HA5020,364 / 46 m,15.1 m,275.0Â° / 15.1 kn,33.92294 N/34.88732 E,215225000,275.0Â°,15.1 kn,33.92294,34.88732,364,46 m,https://www.vesselfinder.com/vessels/CMA-CGM-CENTAURUS-IMO-9410777-MMSI-215225000,16.7,15.4,28.5208,Constructions Mécaniques de Normandie
1146,9399210,CMA CGM PEGASUS,Container Ship,Malta,131332,128550,363,46,None,2010,None,,,,Cargo ship (HAZ-A),CNLYG,"Apr 30, 09:00",9399210 / 248013000,9HA2126,363 / 46 m,8.9 m,246.6Â° / 0.0 kn,34.98154 N/119.96186 E,248013000,246.6Â°,0.0 kn,34.98154,119.96186,363,46 m,https://www.vesselfinder.com/vessels/CMA-CGM-PEGASUS-IMO-9399210-MMSI-248013000,13,9.7,17.9644,Imabari Shipbuilding
1147,9410727,CMA CGM ANDROMEDA,Container Ship,Malta,131332,128550,363,46,None,2009,None,,,,Cargo ship (HAZ-A),CNNGB ANCHOR,"Apr 23, 12:00",9410727 / 215164000,9HA4989,364 / 46 m,8.5 m,283.9Â° / 0.2 kn,29.91917 N/122.72835 E,215164000,283.9Â°,0.2 kn,29.91917,122.72835,364,46 m,https://www.vesselfinder.com/vessels/CMA-CGM-ANDROMEDA-IMO-9410727-MMSI-215164000,17.7,15.1,27.9652,A&P Tyne
1148,9445590,DISNEY FANTASY,Passenger (Cruise) Ship,Bahamas,129750,9500,340,40,None,2012,,,,,Passenger ship,BS GOC,"Apr 30, 11:30",9445590 / 311058700,C6ZL6,340 / 42 m,8.7 m,284.0Â° / 10.0 kn,26.17375 N/77.9206 W,311058700,284.0Â°,10.0 kn,26.17375,-77.9206,340,42 m,https://www.vesselfinder.com/vessels/DISNEY-FANTASY-IMO-9445590-MMSI-311058700,9.2,7.3,13.5196,George Lawley & Sons
1149,9434254,DISNEY DREAM,Passenger (Cruise) Ship,Bahamas,129690,9800,340,41,None,2010,,,,,Passenger ship,PORT CANAVERAL ANCH.,"Apr 29, 21:00",9434254 / 311042900,C6YR6,339 / 37 m,8.6 m,35.0Â° / 0.1 kn,28.34753 N/80.51725 W,311042900,35.0Â°,0.1 kn,28.34753,-80.51725,339,37 m,https://www.vesselfinder.com/vessels/DISNEY-DREAM-IMO-9434254-MMSI-311042900,14.7,11.2,20.7424,Amur Shipbuilding Plant
1150,9838383,CELEBRITY APEX,Passenger (Cruise) Ship,Malta,129500,12000,,,,2019,,,,,Passenger ship,,,9838383 / 215105000,9HA4960,306 / 50 m,8.0 m,316.6Â° / 0.0 kn,47.28658 N/2.19714 W,215105000,316.6Â°,0.0 kn,47.28658,-2.19714,306,50 m,https://www.vesselfinder.com/vessels/CELEBRITY-APEX-IMO-9838383-MMSI-215105000,12.4,8.4,15.5568,Gölcük Naval Shipyard
1151,9812705,CELEBRITY EDGE,Passenger (Cruise) Ship,Malta,129500,12000,306,39,,2018,,,,,Passenger ship,GREAT BAHAMA BANK,"May 1, 13:30",9812705 / 248325000,9HA4612,306 / 40 m,8.4 m,85.3Â° / 7.8 kn,26.18982 N/79.2121 W,248325000,85.3Â°,7.8 kn,26.18982,-79.2121,306,40 m,,8.4,7.5,13.89,H. C. Stülcken Sohn
1152,9812705,CELEBRITY EDGE,Passenger (Cruise) Ship,Malta,129500,12000,306,39,,2018,,,,,Passenger ship,GREAT BAHAMA BANK,"May 1, 13:30",9812705 / 248325000,9HA4612,306 / 40 m,8.4 m,85.3Â° / 7.8 kn,26.18982 N/79.2121 W,248325000,85.3Â°,7.8 kn,26.18982,-79.2121,306,40 m,https://www.vesselfinder.com/vessels/MAXI-BRAZIL-IMO-8404147-MMSI-0,8.4,7.5,13.89,Regio Cantiere di Castellammare di Stabia
1153,9750696,EDUARD TOLL,LNG Tanker,Bahamas,128975,96840,299,50,None,2017,,,,,Tanker (HAZ-D),RUS SAB,"May 8, 23:00",9750696 / 311000548,C6CR2,299 / 50 m,10.8 m,25.0Â° / 13.6 kn,64.76527 N/6.14222 E,311000548,25.0Â°,13.6 kn,64.76527,6.14222,299,50 m,https://www.vesselfinder.com/vessels/EDUARD-TOLL-IMO-9750696-MMSI-311000548,16.7,15.2,28.1504,Zidell Marine
1154,9601302,APL PARIS,Container Ship,Singapore,128929,131096,347,45,None,2012,None,,,,Cargo ship (HAZ-A),KRPUS,"Apr 30, 16:00",9601302 / 566704000,9V9403,347 / 45 m,14.9 m,57.0Â° / 16.5 kn,38.08609 N/134.71454 E,566704000,57.0Â°,16.5 kn,38.08609,134.71454,347,45 m,https://www.vesselfinder.com/vessels/APL-PARIS-IMO-9601302-MMSI-566704000,21,17.8,32.9656,Chantiers Navals Français
1155,9462029,APL SALALAH,Container Ship,Singapore,128929,131476,347,48,None,2012,None,,,,Cargo ship (HAZ-A),CNSHK,"May 10, 18:00",9462029 / 566410000,9V9400,347 / 45 m,9.5 m,26.0Â° / 12.3 kn,11.73078 N/111.15542 E,566410000,26.0Â°,12.3 kn,11.73078,111.15542,347,45 m,https://www.vesselfinder.com/vessels/APL-SALALAH-IMO-9462029-MMSI-566410000,15.2,13.5,25.002,Robbs
1156,9462043,APL BARCELONA,Container Ship,Singapore,128929,131196,347,45,None,2012,None,,,,Cargo ship (HAZ-A),SGSIN,"May 19, 21:00",9462043 / 566483000,9V9402,347 / 45 m,14.5 m,89.0Â° / 10.7 kn,35.32222 S/21.39058 E,566483000,89.0Â°,10.7 kn,-35.32222,21.39058,347,45 m,https://www.vesselfinder.com/vessels/APL-BARCELONA-IMO-9462043-MMSI-566483000,17.5,10.9,20.1868,Bath Iron Works
1157,9462017,APL SOUTHAMPTON,Container Ship,Singapore,128929,131358,347,48,None,2012,None,,,,Cargo ship (HAZ-D),CNSHA,"May 3, 09:30",9462017 / 566409000,9V9399,347 / 45 m,10.2 m,286.7Â° / 0.0 kn,30.48047 N/122.49755 E,566409000,286.7Â°,0.0 kn,30.48047,122.49755,347,45 m,https://www.vesselfinder.com/vessels/APL-SOUTHAMPTON-IMO-9462017-MMSI-566409000,14.6,12.6,23.3352,BAE Systems Australia
1158,9462031,APL YANGSHAN,Container Ship,Singapore,128929,131229,347,45,None,2012,None,,,,Cargo ship (HAZ-A),CAHAL,"May 2, 16:15",9462031 / 566482000,9V9401,347 / 45 m,11.8 m,325.6Â° / 3.8 kn,44.62331 N/63.55307 W,566482000,325.6Â°,3.8 kn,44.62331,-63.55307,347,45 m,https://www.vesselfinder.com/vessels/APL-YANGSHAN-IMO-9462031-MMSI-566482000,15.7,14.5,26.854,Lawrence & Foulks
1159,9601314,APL DUBLIN,Container Ship,Singapore,128929,131203,347,45,None,2012,None,,,,Cargo ship (HAZ-A),HKHKG,"May 3, 21:00",9601314 / 566705000,9V9404,347 / 45 m,12.6 m,232.1Â° / 10.7 kn,24.62734 N/119.55411 E,566705000,232.1Â°,10.7 kn,24.62734,119.55411,347,45 m,https://www.vesselfinder.com/vessels/DPL-DUBLIN-IMO-9601314-MMSI-566705000,16.2,13.3,24.6316,Forgacs Group
1160,9759240,MARVEL EAGLE,LNG Tanker,Panama,128917,83571,300,49,None,2018,,,,,Tanker,CAMERON LAKE CHARLES,"Apr 15, 17:00",9759240 / 374375000,3EAK6,299 / 48 m,10.0 m,161.0Â° / 0.0 kn,29.25479 N/93.26448 W,374375000,161.0Â°,0.0 kn,29.25479,-93.26448,299,48 m,https://www.vesselfinder.com/vessels/MARVEL-EAGLE-IMO-9759240-MMSI-374375000,13.7,12.3,22.7796,Fore River Shipyard
1161,9768370,FEDOR LITKE,LNG Tanker,Cyprus,128806,96839,299,50,None,2017,,,,,Tanker (HAZ-A),BEZEE,"May 5, 11:30",9768370 / 212660000,5BSS4,299 / 50 m,12.0 m,56.2Â° / 0.2 kn,51.46015 N/2.68648 E,212660000,56.2Â°,0.2 kn,51.46015,2.68648,299,50 m,https://www.vesselfinder.com/vessels/FEDOR-LITKE-IMO-9768370-MMSI-212660000,18.3,15.6,28.8912,BLRT Grupp
1162,9750701,VLADIMIR RUSANOV,LNG Tanker,Hong Kong,128806,96844,299,50,None,2018,,,,,Tanker,GB MLF,"May 2, 13:00",9750701 / 477150100,VRRA7,299 / 50 m,12.0 m,0.1Â° / 0.1 kn,51.54939 N/5.39186 W,477150100,0.1Â°,0.1 kn,51.54939,-5.39186,299,50 m,https://www.vesselfinder.com/vessels/VLADIMIR-RUSANOV-IMO-9750701-MMSI-477150100,18,16.8,31.1136,Tampa Shipbuilding
1163,9737187,CHRISTOPHE DE MARGERIE,LNG Tanker,Cyprus,128806,96779,299,50,None,2016,,,,,Tanker,BEZEE / BELGIUM,"May 6, 19:00",9737187 / 212611000,5BNR4,299 / 50 m,11.8 m,269.8Â° / 15.8 kn,71.60872 N/30.20816 E,212611000,269.8Â°,15.8 kn,71.60872,30.20816,299,50 m,https://www.vesselfinder.com/vessels/CHRIS.-DE-MARGERIE-IMO-9737187-MMSI-212611000,16,13.1,24.2612,Wärtsilä Marine
1164,9750713,RUDOLF SAMOYLOVICH,LNG Tanker,Bahamas,128806,97000,299,50,None,2017,,,,,Tanker,FRMTX,"May 1, 09:00",9750713 / 311000627,C6DB3,299 / 50 m,11.8 m,- / 0.0 kn,47.29905 N/2.14238 W,311000627,-,0.0 kn,47.29905,-2.14238,299,50 m,https://www.vesselfinder.com/vessels/RUDOLF-SAMOYLOVICH-IMO-9750713-MMSI-311000627,11.6,8.3,15.3716,Vosper Thornycroft
1165,9768368,BORIS VILKITSKY,LNG Tanker,Cyprus,128806,96958,299,50,None,2017,,,,,Tanker (HAZ-A),FR MTX,"May 6, 19:00",9768368 / 212654000,5BST4,299 / 50 m,12.0 m,228.0Â° / 16.5 kn,66.57186 N/6.56387 E,212654000,228.0Â°,16.5 kn,66.57186,6.56387,299,50 m,https://www.vesselfinder.com/vessels/BORIS-VILKITSKY-IMO-9768368-MMSI-212654000,17.6,16.6,30.7432,Rauma Marine Constructions
1166,9768382,GEORGIY BRUSILOV,LNG Tanker,Cyprus,128806,97000,299,50,None,2018,,,,,Tanker,DUNKIRK,"May 8, 05:30",9768382 / 212770000,5BSW4,299 / 50 m,12.0 m,100.2Â° / 16.1 kn,71.70057 N/31.389 E,212770000,100.2Â°,16.1 kn,71.70057,31.389,299,50 m,https://www.vesselfinder.com/vessels/GEORGIY-BRUSILOV-IMO-9768382-MMSI-212770000,16.2,13.4,24.8168,Kherson Shipyard
1167,9354923,CMA CGM VELA,Container Ship,Madeira,128600,131831,347,45,None,2008,None,,,,Cargo ship,SAJED,"May 2, 11:00",9354923 / 255805983,CQIK3,347 / 46 m,15.3 m,351.0Â° / 0.0 kn,21.48971 N/39.15341 E,255805983,351.0Â°,0.0 kn,21.48971,39.15341,347,46 m,https://www.vesselfinder.com/vessels/CMA-CGM-VELA-IMO-9354923-MMSI-255805983,19.5,12.9,23.8908,EMGEPRON
1168,9356311,CMA CGM MUSCA,Container Ship,Bahamas,128600,131830,347,45,None,2009,None,,,,Cargo ship,DOCAU>>SGSIN,"Jun 16, 22:00",9356311 / 311000922,C6EK7,348 / 46 m,11.3 m,104.0Â° / 11.5 kn,14.20568 N/60.9562 W,311000922,104.0Â°,11.5 kn,14.20568,-60.9562,348,46 m,https://www.vesselfinder.com/vessels/CMA-CGM-MUSCA-IMO-9356311-MMSI-311000922,12,11.4,21.1128,Brodosplit
1169,9356294,CMA CGM THALASSA,Container Ship,Cyprus,128600,130700,347,45,None,2008,None,,,,Cargo ship,USLA]T,"May 8, 21:07",9356294 / 212151000,5BNE2,427 / 44 m,0.3 m,40.0Â° / 18.3 kn,34.38339 N/140.09058 E,212151000,40.0Â°,18.3 kn,34.38339,140.09058,427,44 m,https://www.vesselfinder.com/vessels/CMA-CGM-THALASSA-IMO-9356294-MMSI-212151000,20.1,17.9,33.1508,Davie Shipbuilding
1170,9356309,CMA CGM HYDRA,Container Ship,Bahamas,128600,131831,347,45,None,2009,None,,,,Unknown (HAZ-A),KRPUS >> MXZLO,"May 10, 12:00",9356309 / 311000921,C6EK6,347 / 45 m,14.2 m,53.0Â° / 13.4 kn,36.07851 N/130.92217 E,311000921,53.0Â°,13.4 kn,36.07851,130.92217,347,45 m,https://www.vesselfinder.com/vessels/CMA-CGM-HYDRA-IMO-9356309-MMSI-311000921,20.5,13.5,25.002,Walkers Limited
