Bill-of-Lading Key,Bill-of-Lading Number,Issued Date,Consignor Key,Consignee Key,Foreign Transporter Key,Foreign Consolidator Key,Courier Key,Domestic Transporter Key,Domestic Consolidator Key,Ship Mode,Place of Receipt Key,Place of Delivery Key,Port of Loading Key,Port of Discharge Key,Commodity Key,Container Key,Incoterm,Expected Tariffs,Actual Tariffs
7258,,,2855,2474,3917,3980,4780,4888,3295,,2855,2474,393,3827,,,,,
7259,,,2363,788,3692,4750,3347,4211,4595,,2363,788,1685,1482,,,,,
7260,,,1072,4949,3027,3858,3518,4424,4966,,1072,9219,802,3831,,,,,
7261,,,4193,2542,4399,4318,4107,4426,3418,,8463,2542,1261,3832,,,,,
7262,,,930,2265,3430,3401,3484,3675,4648,,930,2265,127,672,,,,,
7263,,,3967,1750,4352,4049,4988,4192,3014,,8237,1750,1164,233,,,,,
7264,,,1032,1883,3745,4318,4314,4314,4480,,1032,1883,1261,2199,,,,,
7265,,,2363,1131,4783,4515,3670,3224,4657,,2363,1131,3086,1482,,,,,
7266,,,2069,3204,3726,3872,3381,3926,4942,,2069,7474,803,671,,,,,
7267,,,533,2709,3145,4443,4218,3418,3751,,533,2709,2257,3827,,,,,
7268,,,1283,1165,4357,4357,4142,3742,3446,,1283,1165,183,3831,,,,,
7269,,,2281,4044,3634,3197,4639,3889,3096,,2281,8314,2552,670,,,,,
7270,,,2363,4156,3632,4196,3461,3411,4628,,2363,8426,2744,1482,,,,,
7271,,,1562,2795,4851,4851,4553,3710,4236,,1562,2795,2841,672,,,,,
7272,,,2363,265,3029,4943,4991,3726,4037,,2363,265,2073,1481,,,,,
7273,,,4229,2696,3115,3872,3141,3133,4921,,8499,2696,803,1953,,,,,
7274,,,3490,2448,3616,3955,3626,4008,4353,,7760,2448,3155,672,,,,,
7275,,,4581,4246,3983,3692,3618,3408,4708,,8851,8516,1685,2199,,,,,
7276,,,1146,1348,3526,4170,3526,4832,4821,,1146,1348,3357,3829,,,,,
7277,,,561,2563,4429,3448,3265,3998,4153,,561,2563,203,233,,,,,
7278,,,1371,172,4738,3895,4635,4635,3054,,1371,172,2368,3827,,,,,
7279,,,2363,4576,3617,4683,3516,4704,3873,,2363,8846,2599,1481,,,,,
7280,,,859,624,4692,3879,3806,3418,3297,,859,624,1599,3821,,,,,
7281,,,3847,2448,4279,3955,3464,4090,4311,,8117,2448,3155,233,,,,,
7282,,,2363,3126,3004,3397,4116,3621,4829,,2363,7396,1796,1481,,,,,
7283,,,3417,1348,3526,3524,4112,4963,3841,,7687,1348,3356,670,,,,,
7284,,,2819,1615,3089,4986,3503,4424,3446,,2819,1615,1015,3829,,,,,
7285,,,2363,928,3463,3095,3346,4001,3309,,2363,928,999,1482,,,,,
7286,,,2363,4872,4076,3657,3214,4078,4037,,2363,9142,2598,1482,,,,,
7287,,,2363,1808,3633,4482,3272,4893,3419,,2363,1808,2368,1481,,,,,
7288,,,4424,2768,4970,3426,4776,3428,4962,,8694,2768,2744,3829,,,,,
7289,,,2500,1433,4034,4840,4907,4832,4536,,2500,1433,891,3833,,,,,
7290,,,2156,2876,3386,3143,4424,4308,4776,,2156,2876,2494,3839,,,,,
7291,,,1047,2028,3177,4701,3786,4261,3436,,1047,2028,2744,671,,,,,
7292,,,546,1265,3329,4789,4314,4480,3227,,546,1265,4216,2200,,,,,
7293,,,4923,1341,4350,3927,4235,3581,4670,,9193,1341,392,233,,,,,
7294,,,1209,161,4915,4216,3165,4308,4962,,1209,161,2858,3829,,,,,
7295,,,4193,1602,3921,3983,3983,4635,4424,,8463,1602,1685,3823,,,,,
7296,,,2363,1542,3530,3530,3998,4638,4881,,2363,1542,2945,1481,,,,,
7297,,,2156,653,4246,3692,3347,4287,4455,,2156,653,1685,3830,,,,,
7298,,,2363,1267,4302,4493,4952,3342,3014,,2363,1267,1326,1482,,,,,
7299,,,1772,2359,3692,4121,4750,3970,3111,,1772,2359,1685,1952,,,,,
7300,,,1189,3360,3562,4852,3632,4455,4580,,1189,7630,2744,3825,,,,,
7301,,,4536,1348,3345,4062,3297,4287,3297,,8806,1348,3356,3830,,,,,
7302,,,4981,2080,4014,4259,3039,4314,4981,,9251,2080,4184,2200,,,,,
7303,,,3703,3450,3983,3692,3218,4786,3090,,7973,7720,1685,673,,,,,
7304,,,859,3175,3635,4358,3619,4424,4287,,859,7445,1599,3819,,,,,
7305,,2018-01-09,2363,601,4037,4482,4851,3133,3060,,2363,601,2368,1482,,,CIP,,
7306,,,4480,2448,4783,3955,4314,4314,4480,,8750,2448,3155,2200,,,,,
7307,,,1605,3592,3250,3927,4796,4842,3215,,1605,7862,391,670,,,,,
7308,,,2641,3369,3905,3687,3082,4919,3227,,2641,7639,2745,2200,,,,,
7309,,,4536,1685,4986,4583,3349,4424,3856,,8806,1685,1015,3821,,,,,
7310,,,3742,4329,3374,3731,4584,4455,4776,,8012,8599,2281,3828,,,,,
7311,,,3096,161,4915,4113,3165,4803,3507,,7366,161,2859,671,,,,,
7312,,,4480,1838,3918,3776,4970,3825,3227,,8750,1838,2744,2199,,,,,
7313,,,3645,238,3195,3113,3035,3224,3101,,7915,238,3058,669,,,,,
7314,,,1813,1433,4840,4907,3043,4008,4795,,1813,1433,892,670,,,,,
7315,,,3394,3949,3931,3949,3441,4360,4357,,7664,8219,172,183,,,,,
7316,,,774,4174,4885,3582,3763,4717,4580,,774,8444,186,3824,,,,,
7317,,,4388,1408,3526,4062,4634,4388,4538,,8658,1408,3355,1950,,,,,
7318,,,3825,765,3765,3097,4981,3408,3419,,8095,765,1599,2199,,,,,
7319,,,2219,821,3641,3655,3987,3211,4153,,2219,821,2142,234,,,,,
7320,,,1837,2265,4353,3400,3675,4388,4921,,1837,2265,127,1955,,,,,
7321,,,3920,3207,4851,3715,3252,4621,4052,,8190,7477,2841,674,,,,,
7322,,,2363,3613,4422,3549,4501,3240,4961,,2363,7883,2744,1482,,,,,
7323,,,2846,3834,4228,3586,4733,3922,4697,,2846,8104,4250,668,,,,,
7324,,,3141,1237,3586,4820,3643,3111,3128,,7411,1237,4250,1952,,,,,
7325,,,2363,2130,4953,4156,3661,3434,3949,,2363,2130,2744,1481,,,,,
7326,,,2363,280,4399,4318,3301,3125,3143,,2363,280,1260,1481,,,,,
7327,,,2648,1521,3796,4127,4864,4717,3751,,2648,1521,3119,3824,,,,,
7328,,,1871,2975,3514,3346,3095,4580,3418,,1871,2975,999,3827,,,,,
7329,,,3437,371,3633,3314,4048,3644,4580,,7707,371,2369,3825,,,,,
7330,,,2648,2883,3471,4852,3608,3446,4776,,2648,2883,2744,3826,,,,,
7331,,,2954,1481,3526,3242,4957,3696,3338,,2954,1481,3356,670,,,,,
7332,,,2852,3345,3526,3242,3526,4536,4455,,2852,7615,3356,3830,,,,,
7333,,,1146,1351,4617,4829,4780,3437,4424,,1146,1351,2536,3828,,,,,
7334,,,3262,2448,4671,3955,4454,4666,4538,,7532,2448,3155,1952,,,,,
7335,,,2363,119,3562,3693,3954,3115,3021,,2363,119,2744,1481,,,,,
7336,,,3477,2798,3526,3524,4095,4458,4574,,7747,2798,3355,670,,,,,
7337,,,4061,1378,3100,4764,3918,4975,3886,,8331,1378,2744,233,,,,,
7338,,,533,2687,3118,4056,4717,4426,3828,,533,2687,63,3827,,,,,
7339,,,2363,3089,3503,4583,4247,3888,3722,,2363,7359,1015,1482,,,,,
7340,,,2363,3145,4001,4016,4160,3309,4212,,2363,7415,2256,1481,,,,,
7341,,,2278,867,3796,4127,3796,4538,3111,,2278,867,3120,1954,,,,,
7342,,,859,4767,3386,4067,3342,3418,3446,,859,9037,2494,3827,,,,,
7343,,,685,3288,3076,3865,3244,4611,3741,,685,7558,3200,670,,,,,
7344,,,942,745,4241,3272,3272,4888,3437,,942,745,2368,3834,,,,,
7345,,,4829,1361,3004,3397,4712,4538,3111,,9099,1361,1795,1952,,,,,
7346,,,2380,2054,3075,3075,4426,4580,4962,,2380,2054,2796,3827,,,,,
7347,,,1307,1556,4103,4103,4913,4447,3333,,1307,1556,2235,671,,,,,
7348,,,4360,2125,3165,4216,3165,3441,4357,,8630,2125,2858,183,,,,,
7349,,,4010,815,3961,4172,4561,4086,4311,,8280,815,1599,233,,,,,
7350,,,4193,2696,3027,3663,3742,4580,3742,,8463,2696,803,3821,,,,,
7351,,,2648,3458,3125,4694,3573,3644,3054,,2648,7728,1165,3822,,,,,
7352,,,3723,1165,4360,3253,3777,3133,3111,,7993,1165,183,1953,,,,,
7353,,,2149,2448,3640,3955,4287,4962,4424,,2149,2448,3155,3827,,,,,
7354,,,4706,1132,3838,4767,3193,4309,3464,,8976,1132,16,233,,,,,
7355,,,2363,708,4104,4439,4884,3987,4533,,2363,708,1599,1481,,,,,
7356,,,1291,2792,3693,3632,4888,4426,4962,,1291,2792,2744,3827,,,,,
7357,,,465,426,3796,4127,3321,3606,4458,,465,426,3120,670,,,,,
7358,,,1709,3210,4436,4436,4436,4287,3446,,1709,7480,2907,3833,,,,,
7359,,,3437,3814,3386,4767,3359,4962,3418,,7707,8084,2494,3821,,,,,
7360,,,2363,381,3342,3386,4082,3260,4424,,2363,381,2494,1481,,,,,
7361,,,1219,3412,3936,3330,3412,3446,3349,,1219,7682,63,3824,,,,,
7362,,,2855,3519,4436,3519,4865,3418,3054,,2855,7789,2908,3829,,,,,
7363,,,2363,332,3335,3649,3736,4071,3617,,2363,332,1163,1482,,,,,
7364,,,2363,355,3075,3075,3075,3857,4810,,2363,355,2796,1481,,,,,
7365,,,2363,948,3517,3078,4896,3136,4993,,2363,948,1693,1482,,,,,
7366,,,3606,117,3126,3397,4712,3772,3352,,7876,117,1794,672,,,,,
7367,,,2363,1002,4757,4757,4214,3723,4336,,2363,1002,523,1481,,,,,
7368,,,4097,3450,3921,4121,3450,4424,4287,,8367,7720,1685,3830,,,,,
7369,,,508,52,4585,4585,3499,3472,3922,,508,52,987,671,,,,,
7370,,,2363,3519,3519,4436,3998,4149,4380,,2363,7789,2907,1481,,,,,
7371,,,1832,4917,4221,4509,3552,4760,3642,,1832,9187,2042,672,,,,,
7372,,,3437,3840,4529,3058,4832,4426,4962,,7707,8110,819,3828,,,,,
7373,,,2852,452,3745,4318,4717,3418,3856,,2852,452,1261,3833,,,,,
7374,,,2786,1351,4617,3226,3295,4962,3349,,2786,1351,2536,3831,,,,,
7375,,,1371,2960,3870,4788,4772,3446,3446,,1371,2960,2333,3824,,,,,
7376,,,2363,4551,4338,3270,4275,4331,4546,,2363,8821,2744,1481,,,,,
7377,,,4480,2983,4532,4521,3227,3825,4155,,8750,2983,63,2200,,,,,
7378,,,2819,2446,4840,4629,3295,4287,3742,,2819,2446,892,3830,,,,,
7379,,,616,1857,4389,3113,4634,3723,4829,,616,1857,1415,1951,,,,,
7380,,,3215,2122,3745,4318,4952,3091,3421,,7485,2122,1261,671,,,,,
7381,,,2363,4793,4228,4820,3295,4524,4033,,2363,9063,4250,1482,,,,,
7382,,,1752,611,4128,4128,4635,4962,3054,,1752,611,1741,3830,,,,,
7383,,,2285,1934,4562,4023,3169,4969,4797,,2285,1934,2744,233,,,,,
7384,,,2363,1508,4452,4245,4866,3528,4844,,2363,1508,285,1482,,,,,
7385,,,1871,2448,4730,3955,3317,4308,3446,,1871,2448,3155,3831,,,,,
7386,,,2069,1342,4328,4472,4461,4663,4207,,2069,1342,4266,670,,,,,
7387,,,825,3360,3690,4599,4999,3807,3517,,825,7630,2744,671,,,,,
7388,,,3644,948,4049,3150,4717,4580,4287,,7914,948,1693,3829,,,,,
7389,,,1673,3519,4517,3519,4977,4192,4923,,1673,7789,2907,233,,,,,
7390,,,3316,2448,3165,3955,4464,3396,3696,,7586,2448,3155,671,,,,,
7391,,,1219,1615,4986,4986,3503,3418,3418,,1219,1615,1014,3836,,,,,
7392,,,3215,3145,4218,3060,3537,4901,3920,,7485,7415,2256,671,,,,,
7393,,,2363,3971,3451,3122,3125,3037,3750,,2363,8241,63,1482,,,,,
7394,,,4726,2947,4714,3048,3425,4095,4500,,8996,2947,2805,670,,,,,
7395,,,1371,1889,3818,3818,4913,3428,3742,,1371,1889,2235,3831,,,,,
7396,,,3957,3342,3814,3386,3606,4828,3766,,8227,7612,2494,670,,,,,
7397,,,4340,2060,4341,3918,3169,3581,4281,,8610,2060,2744,233,,,,,
7398,,,4581,4467,4467,4467,4652,4581,3227,,8851,8737,3100,2200,,,,,
7399,,,272,4848,4579,4212,4279,3517,4730,,272,9118,1600,671,,,,,
7400,,,2491,3528,3528,3545,3618,4314,3631,,2491,7798,4,2199,,,,,
7401,,,2363,4429,4429,4820,3680,3488,3781,,2363,8699,203,1481,,,,,
7402,,,2380,1451,4218,4946,4832,4832,3297,,2380,1451,2256,3833,,,,,
7403,,,4829,1530,3466,4946,4634,4666,3111,,9099,1530,2743,1953,,,,,
7404,,,4706,1208,3458,3313,3691,3987,3994,,8976,1208,1164,233,,,,,
7405,,,666,1426,4955,4165,3054,3446,4536,,666,1426,2177,3830,,,,,
7406,,,3421,745,4482,3272,4597,4353,3045,,7691,745,2369,671,,,,,
7407,,,613,162,4370,4789,3443,3517,3110,,613,162,4215,671,,,,,
7408,,,1416,1408,4170,3157,4918,4984,3841,,1416,1408,3356,674,,,,,
7409,,,2147,736,3075,3075,3075,3133,4921,,2147,736,2796,1952,,,,,
7410,,,2716,3487,3243,4470,4138,3352,4569,,2716,7757,2599,672,,,,,
7411,,,2363,2694,3745,4318,3425,4092,3972,,2363,2694,1260,1482,,,,,
7412,,,1583,3834,3586,3104,3691,3575,4746,,1583,8104,4250,233,,,,,
7413,,,1737,2942,3708,3114,3156,3188,3215,,1737,2942,3067,672,,,,,
7414,,,2363,2885,4360,4357,4357,3749,3355,,2363,2885,183,1482,,,,,
7415,,,1298,1642,3086,4264,4287,4832,4776,,1298,1642,1164,3828,,,,,
7416,,,2194,3226,3226,3226,3226,4889,3152,,2194,7496,2948,670,,,,,
7417,,,1147,310,3745,4318,4138,3327,3045,,1147,310,1261,672,,,,,
7418,,,3394,265,4455,3873,3666,4357,3253,,7664,265,2073,183,,,,,
7419,,,2365,656,4913,3818,4918,4018,3425,,2365,656,2235,672,,,,,
7420,,,1785,907,3921,3692,3347,3625,3316,,1785,907,1685,671,,,,,
7421,,,3579,2667,3995,4521,3227,4314,3923,,7849,2667,2386,2199,,,,,
7422,,,1871,2159,3659,4662,3801,4308,4962,,1871,2159,1599,3832,,,,,
7423,,,1477,2965,4083,4478,3678,4601,4224,,1477,2965,2637,670,,,,,
7424,,,1283,839,3984,4618,4097,4888,3742,,1283,839,1386,3826,,,,,
7425,,,2147,1977,3669,4463,3723,4229,3128,,2147,1977,802,1952,,,,,
7426,,,3644,2812,4517,4436,4865,4455,4536,,7914,2812,2907,3829,,,,,
7427,,,2363,783,4710,3426,3125,3653,4823,,2363,783,2744,1481,,,,,
7428,,,2855,4214,3391,4757,4426,4287,4966,,2855,8484,523,3828,,,,,
7429,,,4981,172,4482,4482,4708,3408,4981,,9251,172,2369,2199,,,,,
7430,,,3709,2218,3779,4519,4425,3591,3162,,7979,2218,1413,670,,,,,
7431,,,2716,215,3818,3048,4913,4234,4516,,2716,215,2235,670,,,,,
7432,,,1212,468,4738,4029,3776,3381,3543,,1212,468,935,672,,,,,
7433,,,420,2448,3343,3955,3561,4181,4153,,420,2448,3155,233,,,,,
7434,,,2786,3145,4218,4842,3742,4287,3446,,2786,7415,2257,3829,,,,,
7435,,,4440,2766,3451,4147,3559,4597,3589,,8710,2766,63,670,,,,,
7436,,,1597,2265,4185,4908,4086,4061,4746,,1597,2265,127,233,,,,,
7437,,,2363,2899,3633,3759,3588,3113,4825,,2363,2899,2369,1482,,,,,
7438,,,2641,203,4624,4782,4811,3618,4155,,2641,203,2598,2200,,,,,
7439,,,2855,305,3288,4035,3865,4635,4424,,2855,305,3200,3834,,,,,
7440,,,2156,948,3263,3034,4717,4888,3297,,2156,948,1692,3830,,,,,
7441,,,2363,2580,4226,3105,3511,4687,4156,,2363,2580,2636,1482,,,,,
7442,,,3186,101,3407,4028,4109,4353,4808,,7456,101,3051,669,,,,,
7443,,,3295,1132,3774,4716,4074,4426,4962,,7565,1132,16,3830,,,,,
7444,,,1291,3815,3866,4103,4832,4455,4287,,1291,8085,2235,3826,,,,,
7445,,,1555,2781,3115,3109,4279,3889,3490,,1555,2781,802,670,,,,,
7446,,,2363,265,3472,4548,3720,3307,3325,,2363,265,2073,1481,,,,,
7447,,,1956,3857,4687,4147,3744,3766,4052,,1956,8127,63,670,,,,,
7448,,,3060,562,4233,4583,3561,3987,4086,,7330,562,1015,233,,,,,
7449,,,2500,2709,4218,4456,4426,4424,3437,,2500,2709,2256,3830,,,,,
7450,,,2363,1348,4170,3524,4546,4640,3226,,2363,1348,3357,1482,,,,,
7451,,,4365,2346,4488,3003,4140,3130,4153,,8635,2346,1164,233,,,,,
7452,,,2648,4642,3932,4728,3353,4536,3828,,2648,8912,2599,3824,,,,,
7453,,,2363,1654,3329,3443,3443,4362,4130,,2363,1654,4215,1481,,,,,
7454,,,3644,2448,3513,3955,4701,4159,4821,,7914,2448,3155,3835,,,,,
7455,,,3611,2955,4246,4822,4122,4363,3924,,7881,2955,1685,670,,,,,
7456,,,76,4168,4328,4908,4929,4888,3828,,76,8438,4266,3828,,,,,
7457,,,4385,2897,4055,4940,4202,3211,3501,,8655,2897,2654,233,,,,,
7458,,,1078,2241,4913,4103,3262,4388,4538,,1078,2241,2235,1952,,,,,
7459,,,1371,1826,3857,3330,3412,4717,4455,,1371,1826,63,3829,,,,,
7460,,,4537,2087,4937,4545,3981,3137,4598,,8807,2087,2598,670,,,,,
7461,,,4398,2978,3513,3513,4079,3744,4598,,8668,2978,2142,671,,,,,
7462,,,2734,2617,4048,4482,4796,4715,4942,,2734,2617,2369,671,,,,,
7463,,,2363,2370,3274,3314,3759,3282,4770,,2363,2370,2369,1481,,,,,
7464,,,4821,3729,3503,4583,4424,4635,3297,,9091,7999,1015,3827,,,,,
7465,,,962,1406,3072,3122,4660,3646,3922,,962,1406,63,671,,,,,
7466,,,4243,2837,4196,3478,4046,4890,3414,,8513,2837,2744,1954,,,,,
7467,,,2729,3035,3376,4965,4876,3838,4265,,2729,7305,3058,671,,,,,
7468,,,2363,222,4429,3276,3494,3338,4962,,2363,222,203,1482,,,,,
7469,,,559,3283,3384,3657,3667,4388,4316,,559,7553,2598,1951,,,,,
7470,,,2954,1406,3412,4687,3251,4175,4799,,2954,1406,63,672,,,,,
7471,,,2363,1958,3077,4470,3746,4022,4016,,2363,1958,2598,1482,,,,,
7472,,,3828,2512,4244,4170,4287,4888,3349,,8098,2512,1296,3828,,,,,
7473,,,2363,1615,3577,4986,4759,4024,4697,,2363,1615,1015,1481,,,,,
7474,,,2757,2448,3666,3955,4441,3352,3096,,2757,2448,3155,671,,,,,
7475,,,1219,2694,3745,4318,4536,4536,4455,,1219,2694,1261,3823,,,,,
7476,,,1728,2478,4048,3314,4048,3130,3677,,1728,2478,2368,233,,,,,
7477,,,859,1797,4141,4546,4672,4717,4580,,859,1797,2552,3826,,,,,
7478,,,2363,1408,3345,3345,3061,4970,4591,,2363,1408,3357,1482,,,,,
7479,,,3742,280,4399,4318,3428,3437,4966,,8012,280,1261,3829,,,,,
7480,,,456,246,4585,4087,4888,3428,3349,,456,246,987,3827,,,,,
7481,,,4301,4767,3694,4376,3342,3706,4763,,8571,9037,2494,670,,,,,
7482,,,1146,1002,3391,3391,4214,4888,3418,,1146,1002,523,3826,,,,,
7483,,,1072,172,3274,4482,3759,4717,3446,,1072,172,2368,3829,,,,,
7484,,,2363,948,4663,4265,3330,3513,3790,,2363,948,1693,1482,,,,,
7485,,,739,472,3418,3182,4918,4663,4265,,739,472,2044,671,,,,,
7486,,,4193,1361,3126,3397,4712,4536,4455,,8463,1361,1795,3829,,,,,
7487,,,2402,355,3075,3075,3075,3825,3375,,2402,355,2796,2200,,,,,
7488,,,2363,2428,4043,4793,4831,3805,3823,,2363,2428,4250,1481,,,,,
7489,,,4365,547,4344,3715,3092,4969,4746,,8635,547,2840,233,,,,,
7490,,,1871,1652,3814,4767,3342,3644,3437,,1871,1652,2494,3827,,,,,
7491,,,2442,1466,3018,3984,4402,4894,3696,,2442,1466,1386,672,,,,,
7492,,,2500,3104,4228,4820,4780,3742,3437,,2500,7374,4250,3827,,,,,
7493,,,2299,2408,3983,3347,3425,3469,4176,,2299,2408,1685,672,,,,,
7494,,,3703,939,3041,4734,3607,3601,4696,,7973,939,1600,671,,,,,
7495,,,2786,2448,4500,3955,3301,4635,3446,,2786,2448,3155,3827,,,,,
7496,,,1439,547,4851,4443,3445,4530,4176,,1439,547,2841,670,,,,,
7497,,,3856,4794,4550,3498,4727,4308,3297,,8126,9064,2636,3827,,,,,
7498,,,3110,2265,3342,4778,4661,3228,4887,,7380,2265,126,670,,,,,
7499,,,2259,895,3990,4128,4965,3606,4448,,2259,895,1741,671,,,,,
7500,,,2962,945,4915,4113,4113,3537,4726,,2962,945,2858,671,,,,,
7501,,,2363,661,4851,4443,3715,4084,4181,,2363,661,2841,1482,,,,,
7502,,,2363,3289,3662,4922,3618,3039,4766,,2363,7559,2654,1482,,,,,
7503,,,3769,3126,3004,3004,4712,4308,3437,,8039,7396,1796,3832,,,,,
7504,,,1053,3277,3466,3826,3906,3186,4050,,1053,7547,2744,671,,,,,
7505,,,4340,101,3002,4028,4272,4061,3501,,8610,101,3051,233,,,,,
7506,,,4193,945,4216,4113,3428,3001,3418,,8463,945,2858,3823,,,,,
7507,,,2363,40,4681,3760,3760,3677,4822,,2363,40,3200,1482,,,,,
7508,,,430,104,4399,4318,3122,3625,3838,,430,104,1260,671,,,,,
7509,,,2574,1883,3745,4318,4279,4008,3445,,2574,1883,1262,670,,,,,
7510,,,2363,3035,4500,3949,4941,4835,4525,,2363,7305,3058,1481,,,,,
7511,,,386,239,3342,4645,4376,4580,4821,,386,239,2494,3832,,,,,
7512,,,2363,1132,3108,4378,3295,4424,4664,,2363,1132,16,1482,,,,,
7513,,,4018,2028,3478,4946,3798,3566,4220,,8288,2028,2744,672,,,,,
7514,,,363,3345,3526,3242,3998,4969,4304,,363,7615,3357,233,,,,,
7515,,,908,1828,3115,3669,3858,4388,4921,,908,1828,802,1952,,,,,
7516,,,942,2998,3481,3556,4536,4536,3856,,942,2998,1027,3833,,,,,
7517,,,1634,1071,3126,3126,4712,4735,4441,,1634,1071,1795,671,,,,,
7518,,,1672,177,4214,3391,4366,4357,3253,,1672,177,523,183,,,,,
7519,,,3742,3179,4783,3685,4424,4287,3856,,8012,7449,3085,3826,,,,,
7520,,,2363,839,3018,4475,3984,4703,4506,,2363,839,1386,1481,,,,,
7521,,,1146,570,4767,3359,4376,4832,3349,,1146,570,2494,3833,,,,,
7522,,,1072,109,4953,4946,4562,4717,4580,,1072,109,2744,3830,,,,,
7523,,,1398,4960,4221,4960,4220,4691,4697,,1398,9230,36,671,,,,,
7524,,,1993,2728,4958,3274,3272,3721,3228,,1993,2728,2369,669,,,,,
7525,,,4424,2074,4170,3157,4888,4888,4821,,8694,2074,3356,3830,,,,,
7526,,,1646,3602,3362,3328,3566,4363,4887,,1646,7872,2598,669,,,,,
7527,,,2849,1237,4228,4183,3375,3825,4155,,2849,1237,4250,2200,,,,,
7528,,,3437,2667,3995,4118,4717,4159,3054,,7707,2667,2385,3831,,,,,
7529,,,2363,2438,4770,3599,4304,3849,3731,,2363,2438,2814,1482,,,,,
7530,,,1038,580,4056,3122,3122,4258,3943,,1038,580,63,671,,,,,
7531,,,3464,432,4990,4772,4546,4281,3092,,7734,432,2552,233,,,,,
7532,,,4072,1481,3526,3524,3526,4666,3667,,8342,1481,3355,1952,,,,,
7533,,,1185,2573,4790,3453,3062,4660,4011,,1185,2573,1715,670,,,,,
7534,,,2363,1953,4059,3315,4254,4130,3072,,2363,1953,1600,1482,,,,,
7535,,,2363,2614,4048,3274,4048,4139,4266,,2363,2614,2368,1482,,,,,
7536,,,4740,3755,3209,4333,3730,4847,3589,,9010,8025,1600,671,,,,,
7537,,,4536,736,3075,3075,3075,4635,4455,,8806,736,2796,3832,,,,,
7538,,,1030,1652,4645,4633,3342,3741,4516,,1030,1652,2494,669,,,,,
7539,,,2363,13,3118,3330,3364,4184,4826,,2363,13,63,1481,,,,,
7540,,,2363,361,4305,4907,4907,4128,4793,,2363,361,891,1482,,,,,
7541,,,2426,902,3936,3330,3742,4832,3437,,2426,902,63,3830,,,,,
7542,,,2803,239,4067,4067,3359,3675,3340,,2803,239,2494,672,,,,,
7543,,,2993,3623,4664,3977,3125,3254,4763,,2993,7893,1164,672,,,,,
7544,,,3141,1731,4228,3643,3667,3970,4232,,7411,1731,4250,1954,,,,,
7545,,,1832,3503,3503,4583,3071,3396,3721,,1832,7773,1014,671,,,,,
7546,,,1053,3342,4067,4645,4376,4175,4175,,1053,7612,2494,673,,,,,
7547,,,2304,25,3463,3463,3095,3044,4730,,2304,25,999,672,,,,,
7548,,,851,2446,4840,3647,4222,4258,3078,,851,2446,891,671,,,,,
7549,,,2363,355,3075,3075,3075,3653,3324,,2363,355,2796,1481,,,,,
7550,,,1709,3457,3905,4058,3918,4308,4966,,1709,7727,2744,3830,,,,,
7551,,,1708,3790,4515,4725,3670,3188,3611,,1708,8060,3086,667,,,,,
7552,,,2363,3708,3423,3114,3156,4529,4174,,2363,7978,3067,1482,,,,,
7553,,,4097,1602,3921,3692,3743,4159,4776,,8367,1602,1685,3823,,,,,
7554,,,675,239,3143,4645,3359,4132,4231,,675,239,2494,233,,,,,
7555,,,4002,1361,3004,3126,3784,4963,3267,,8272,1361,1794,671,,,,,
7556,,,2363,1132,3423,3094,3284,4675,3756,,2363,1132,16,1482,,,,,
7557,,,1004,2876,3143,4633,4202,4528,4143,,1004,2876,2494,233,,,,,
7558,,,1646,783,3989,3608,4740,3377,3267,,1646,783,2744,669,,,,,
7559,,,4634,2509,3156,4004,4388,4229,4316,,8904,2509,3067,1952,,,,,
7560,,,3111,876,4043,4054,4022,4835,3111,,7381,876,4250,1952,,,,,
7561,,,150,1481,3526,4170,4957,4091,4574,,150,1481,3358,669,,,,,
7562,,2018-01-16,4499,4397,4851,3992,4851,4181,4033,,8769,8667,2840,233,,,CFR,,
7563,,,12,4049,4140,4114,3977,3559,3850,,12,8319,1165,670,,,,,
7564,,,2363,1654,3329,3443,4913,3812,4491,,2363,1654,4215,1481,,,,,
7565,,,3091,762,4022,4183,4733,4401,4598,,7361,762,4250,671,,,,,
7566,,,1298,2448,4971,3955,4603,4580,3437,,1298,2448,3155,3830,,,,,
7567,,,4050,310,3745,4318,4222,3625,4458,,8320,310,1261,670,,,,,
7568,,,559,2815,4944,4849,4835,4538,3128,,559,2815,274,1953,,,,,
7569,,,3769,13,3072,4451,4687,4159,3828,,8039,13,63,3823,,,,,
7570,,,2363,2448,3653,3955,3403,4324,3216,,2363,2448,3155,1482,,,,,
7571,,,2363,3326,3326,4469,4713,3484,3316,,2363,7596,2552,1482,,,,,
7572,,,2363,1431,3478,4817,4832,3144,4265,,2363,1431,2744,1482,,,,,
7573,,,4622,130,4687,3072,4674,4999,4795,,8892,130,63,673,,,,,
7574,,,2363,3035,3308,4764,4977,3329,3733,,2363,7305,3058,1481,,,,,
7575,,,3674,1497,4233,4986,3579,3579,4480,,7944,1497,1014,2200,,,,,
7576,,,2363,2591,4244,4029,4271,3625,4825,,2363,2591,1327,1482,,,,,
7577,,,892,2812,4517,4436,4897,3682,3043,,892,2812,2907,670,,,,,
7578,,,1146,1877,3547,4445,4832,4580,3418,,1146,1877,2598,3827,,,,,
7579,,,4097,172,4958,3272,3317,4455,3349,,8367,172,2369,3828,,,,,
7580,,,2304,452,4399,4318,4563,3186,4593,,2304,452,1261,671,,,,,
